Open time,Open,High,Low,Close,Volume,Taker buy base asset volume,Taker buy quote asset volume,Symbol,OBV,OBV_MA5,Signal
2021-06-10 12:00:00,37806.48,38199.0,36600.0,36893.51,182672.571,90034.28,3366309034.45221,BTCUSDT,-2619547.186000003,-2758108.2001200025,0
2021-06-10 16:00:00,36893.51,37158.6,36104.76,36664.55,123940.002,63132.671,2313345919.23671,BTCUSDT,-2743487.188000003,-2758446.1568800025,0
2021-06-10 20:00:00,36664.54,37080.0,35750.0,36669.66,97873.379,49131.825,1790018472.11778,BTCUSDT,-2645613.8090000027,-2752844.973520003,0
2021-06-11 00:00:00,36669.65,37241.0,35900.0,36739.45,104891.051,52917.655,1932394266.44828,BTCUSDT,-2540722.7580000027,-2745940.942880003,0
2021-06-11 04:00:00,36739.22,37395.0,36370.0,37123.76,105623.416,53079.552,1958619413.74958,BTCUSDT,-2435099.3420000025,-2738739.0497200023,0
2021-06-11 08:00:00,37123.76,37679.54,36890.58,37361.94,107858.957,54603.074,2034277346.02002,BTCUSDT,-2327240.3850000026,-2724659.090760003,0
2021-06-11 12:00:00,37363.01,37592.52,36728.25,36805.77,97603.944,48490.269,1803190071.51297,BTCUSDT,-2424844.3290000027,-2717417.4760800027,0
2021-06-11 16:00:00,36805.78,37398.15,36500.1,37223.56,90684.857,47512.867,1753056884.87849,BTCUSDT,-2334159.472000003,-2701982.853720003,0
2021-06-11 20:00:00,37223.56,37480.68,36777.0,37300.42,79460.673,39242.327,1458212599.50985,BTCUSDT,-2254698.799000003,-2679205.9292800026,0
2021-06-12 00:00:00,37300.41,37432.95,35280.0,35576.0,144806.971,69545.798,2515311015.30922,BTCUSDT,-2399505.770000003,-2654906.3054800024,0
2021-06-12 04:00:00,35576.0,35730.0,35000.45,35271.65,113697.943,57229.326,2021744387.1268,BTCUSDT,-2513203.713000003,-2627756.3107200027,0
2021-06-12 08:00:00,35271.66,35885.88,34585.9,35572.49,148720.694,74598.295,2634066811.60993,BTCUSDT,-2364483.019000002,-2601067.282560003,0
2021-06-12 12:00:00,35572.49,36200.0,35300.0,35381.37,105894.507,52361.75,1871362958.66066,BTCUSDT,-2470377.526000003,-2583890.9102000026,0
2021-06-12 16:00:00,35381.36,35986.03,35290.0,35719.8,57510.906,29496.653,1051528750.70024,BTCUSDT,-2412866.620000003,-2554960.3608400025,0
2021-06-12 20:00:00,35719.8,36125.3,35400.0,35537.05,52901.455,26519.546,949708571.02666,BTCUSDT,-2465768.075000003,-2533992.971320003,0
2021-06-13 00:00:00,35535.95,35900.0,34768.0,34864.96,82306.246,39550.084,1399033427.17641,BTCUSDT,-2548074.321000003,-2520999.7517200024,-1
2021-06-13 04:00:00,34864.96,35478.81,34739.06,35263.02,77827.385,40451.064,1420117907.955,BTCUSDT,-2470246.936000003,-2499955.788600003,1
2021-06-13 08:00:00,35263.02,36080.0,35152.0,35879.01,92341.566,48772.539,1742203629.59554,BTCUSDT,-2377905.370000003,-2481723.4934400027,0
2021-06-13 12:00:00,35878.6,36150.0,35652.37,36007.59,88578.018,45539.533,1635280425.32113,BTCUSDT,-2289327.3520000027,-2466752.952800003,0
2021-06-13 16:00:00,36007.59,37730.0,35929.99,37610.33,150994.553,81097.308,3004778869.85696,BTCUSDT,-2138332.799000003,-2457191.5290400027,0
2021-06-13 20:00:00,37610.11,39374.18,37594.0,38993.65,154987.546,81850.943,3173163296.62743,BTCUSDT,-1983345.2530000028,-2434091.5818000026,0
2021-06-14 00:00:00,38993.66,39822.64,38720.0,38978.0,112373.259,56734.177,2220677904.42501,BTCUSDT,-2095718.512000003,-2419691.353800003,0
2021-06-14 04:00:00,38978.01,39768.0,38780.0,39529.99,96559.755,48935.73,1925377399.97017,BTCUSDT,-1999158.757000003,-2397450.0477200025,0
2021-06-14 08:00:00,39529.99,39619.44,38790.0,39151.68,86110.85,42263.33,1656335364.4451,BTCUSDT,-2085269.607000003,-2375034.860520003,0
2021-06-14 12:00:00,39151.67,41000.0,39025.53,40677.54,203104.032,105444.341,4251523038.55336,BTCUSDT,-1882165.575000003,-2352846.498920003,0
2021-06-14 16:00:00,40676.17,40729.03,39291.97,39709.57,127485.328,60860.745,2434463805.91732,BTCUSDT,-2009650.903000003,-2328450.647600003,0
2021-06-14 20:00:00,39709.58,40604.23,39585.05,40489.1,79346.657,40880.992,1640377269.9695,BTCUSDT,-1930304.246000003,-2295923.3299200027,0
2021-06-15 00:00:00,40489.1,40860.0,39840.0,40386.47,92231.389,46269.491,1867194532.08773,BTCUSDT,-2022535.635000003,-2271000.202960003,0
2021-06-15 04:00:00,40386.47,40561.29,40067.0,40350.98,67904.505,33849.583,1365176744.35581,BTCUSDT,-2090440.140000003,-2252988.898240003,0
2021-06-15 08:00:00,40350.97,40400.0,39527.0,39839.81,122372.661,58598.191,2340878386.73042,BTCUSDT,-2212812.801000003,-2244097.436600003,0
2021-06-15 12:00:00,39839.81,40464.41,39693.44,40056.8,108133.592,54581.346,2188186449.03801,BTCUSDT,-2104679.2090000026,-2235194.989560003,0
2021-06-15 16:00:00,40056.8,41413.0,39768.33,39950.0,160460.924,80194.195,3252080597.63227,BTCUSDT,-2265140.1330000027,-2228806.8217200027,-1
2021-06-15 20:00:00,39950.0,40366.99,39500.0,40132.86,80963.923,40916.869,1636966457.66119,BTCUSDT,-2184176.2100000028,-2222807.491240003,1
2021-06-16 00:00:00,40132.86,40179.28,39605.5,40001.23,67984.482,33241.189,1328358995.32358,BTCUSDT,-2252160.6920000026,-2222705.966960003,-1
2021-06-16 04:00:00,40001.23,40495.0,39840.0,40130.0,82350.099,41812.051,1683228964.14497,BTCUSDT,-2169810.5930000027,-2213518.159880003,1
2021-06-16 08:00:00,40129.99,40259.22,38880.0,39079.6,116731.205,54612.461,2162175937.66102,BTCUSDT,-2286541.7980000027,-2204451.683280003,-1
2021-06-16 12:00:00,39079.61,39500.0,38533.0,38768.3,132959.739,65786.192,2566779764.64387,BTCUSDT,-2419501.537000003,-2206652.424000003,0
2021-06-16 16:00:00,38768.29,39700.0,38270.0,38677.45,204005.502,102619.929,3988067624.8049,BTCUSDT,-2623507.0390000027,-2212777.604520003,0
2021-06-16 20:00:00,38677.45,38915.0,38105.0,38344.97,69204.469,33641.38,1296692126.43311,BTCUSDT,-2692711.5080000027,-2223971.4000400025,0
2021-06-17 00:00:00,38344.97,38977.44,38200.01,38855.57,64564.012,32896.4,1271610423.35619,BTCUSDT,-2628147.4960000026,-2230466.576880003,0
2021-06-17 04:00:00,38855.58,39400.0,38630.0,39198.03,83233.832,41943.939,1638214189.69748,BTCUSDT,-2544913.6640000027,-2230340.150600003,0
2021-06-17 08:00:00,39198.03,39565.0,39060.0,39156.01,88781.858,43415.45,1706284699.10552,BTCUSDT,-2633695.5220000027,-2236878.0940400027,0
2021-06-17 12:00:00,39156.0,39200.0,38334.0,39002.18,119712.856,59235.486,2298940762.23265,BTCUSDT,-2753408.378000003,-2251898.2143600024,0
2021-06-17 16:00:00,39002.19,39108.61,37504.91,37682.27,163753.11,77143.115,2933832196.39055,BTCUSDT,-2917161.4880000027,-2277011.5798000027,0
2021-06-17 20:00:00,37682.28,38180.0,37334.76,38060.71,83804.193,41219.865,1557363344.07177,BTCUSDT,-2833357.2950000027,-2304812.559640003,0
2021-06-18 00:00:00,38060.71,38198.0,37200.62,37905.6,94526.391,45280.979,1707458193.04244,BTCUSDT,-2927883.6860000025,-2342594.0969600026,0
2021-06-18 04:00:00,37904.35,38128.41,37364.0,37689.99,85859.444,41345.948,1559754202.97173,BTCUSDT,-3013743.1300000027,-2379315.0816800026,0
2021-06-18 08:00:00,37689.99,38000.0,37052.33,37805.92,134813.166,67149.995,2528072271.14329,BTCUSDT,-2878929.9640000025,-2414505.929960003,0
2021-06-18 12:00:00,37805.93,37940.0,36300.0,36363.91,191075.967,90332.32,3342594750.40264,BTCUSDT,-3070005.9310000027,-2453895.3829200026,0
2021-06-18 16:00:00,36363.91,36708.31,35100.0,35305.16,179294.639,86494.194,3106572109.82702,BTCUSDT,-3249300.5700000026,-2508580.7827200023,0
2021-06-18 20:00:00,35305.15,35932.32,35214.54,35811.41,104809.642,54286.583,1930640629.42753,BTCUSDT,-3144490.928000002,-2553974.3837200026,0
2021-06-19 00:00:00,35811.41,36288.0,34704.08,35080.9,129343.579,62417.344,2221385010.98675,BTCUSDT,-3273834.5070000025,-2607715.5941600027,0
2021-06-19 04:00:00,35080.9,35850.0,34921.53,35767.59,115045.15,59108.984,2094303838.24708,BTCUSDT,-3158789.357000002,-2653165.7430400024,0
2021-06-19 08:00:00,35767.59,35999.0,35555.0,35919.99,91851.23,47385.629,1694711271.82499,BTCUSDT,-3066938.1270000027,-2692225.6625200026,0
2021-06-19 12:00:00,35920.0,36471.8,35525.15,36104.67,144433.507,74635.683,2686719977.5363,BTCUSDT,-2922504.6200000024,-2720613.3352800026,0
2021-06-19 16:00:00,36104.67,36200.0,35336.75,35932.49,91434.58,46122.573,1648308959.77207,BTCUSDT,-3013939.2000000025,-2756983.734920003,0
2021-06-19 20:00:00,35932.5,36182.3,35380.0,35483.0,70077.336,35615.016,1274485654.63587,BTCUSDT,-3084016.536000002,-2789738.791040003,0
2021-06-20 00:00:00,35483.01,35800.0,35107.99,35522.63,81171.222,40829.863,1448984461.61529,BTCUSDT,-3002845.3140000026,-2822485.5552000026,0
2021-06-20 04:00:00,35522.63,35916.44,35350.0,35614.39,69687.725,35145.941,1252114978.95742,BTCUSDT,-2933157.5890000025,-2849725.431080003,0
2021-06-20 08:00:00,35614.39,35669.88,33650.0,33856.0,217582.172,103067.244,3548739495.45502,BTCUSDT,-3150739.7610000023,-2888962.597800003,0
2021-06-20 12:00:00,33856.01,34632.53,33312.0,34383.37,217116.46,111093.442,3774312150.69646,BTCUSDT,-2933623.3010000023,-2914845.857920002,0
2021-06-20 16:00:00,34383.37,35658.09,34246.95,35476.45,133060.472,69067.862,2407179246.36922,BTCUSDT,-2800562.8290000022,-2930088.3096000026,1
2021-06-20 20:00:00,35476.45,36155.0,35350.0,35588.64,111278.39,55527.273,1982169813.21,BTCUSDT,-2689284.439000002,-2932719.4056000025,0
2021-06-21 00:00:00,35588.63,35746.28,34600.0,34652.45,107165.681,51562.08,1813662622.65328,BTCUSDT,-2796450.120000002,-2936868.9500800027,0
2021-06-21 04:00:00,34652.45,34724.2,32200.0,32985.72,337801.305,164420.08,5512152328.14699,BTCUSDT,-3134251.425000002,-2957113.107240002,-1
2021-06-21 08:00:00,32985.72,33555.0,31666.0,32513.16,378207.352,190560.962,6224298271.60539,BTCUSDT,-3512458.777000002,-2995814.9117600024,0
2021-06-21 12:00:00,32513.16,33190.0,31900.0,32664.1,222076.397,112900.721,3683808395.60457,BTCUSDT,-3290382.380000002,-3022082.3860800024,0
2021-06-21 16:00:00,32664.09,32950.0,32018.0,32544.12,160647.818,82065.681,2663196834.94689,BTCUSDT,-3451030.198000002,-3049987.2588800024,0
2021-06-21 20:00:00,32543.42,32796.79,31250.51,31606.0,191432.109,94146.604,3003659177.8028,BTCUSDT,-3642462.3070000014,-3078999.2916400023,0
2021-06-22 00:00:00,31606.0,33240.0,31150.0,32996.56,174211.72,91562.757,2955364751.08776,BTCUSDT,-3468250.587000002,-3104395.023320002,0
2021-06-22 04:00:00,32996.18,33086.04,32460.58,32641.51,91612.252,45535.055,1489935500.11057,BTCUSDT,-3559862.839000002,-3129674.1894400027,0
2021-06-22 08:00:00,32641.52,32654.47,31080.0,31243.15,250564.905,124963.439,3960855289.05387,BTCUSDT,-3810427.744000002,-3161541.5740000024,0
2021-06-22 12:00:00,31236.72,31900.0,28780.01,31635.72,597329.288,301279.908,9082110320.62417,BTCUSDT,-3213098.456000002,-3174908.313680002,0
2021-06-22 16:00:00,31635.71,33274.0,31525.0,32388.97,301162.606,154293.21,5002179497.47552,BTCUSDT,-2911935.850000002,-3168585.510440002,1
2021-06-22 20:00:00,32388.96,32950.0,32127.91,32496.0,116944.079,60040.809,1951488692.72659,BTCUSDT,-2794991.771000002,-3150413.158480002,0
2021-06-23 00:00:00,32496.0,34380.0,31711.5,33939.05,201025.197,103253.323,3451254229.36954,BTCUSDT,-2593966.574000002,-3128392.1843200023,0
2021-06-23 04:00:00,33939.04,34377.52,33534.89,33959.13,139176.928,69800.407,2372618852.05993,BTCUSDT,-2454789.646000002,-3095630.389880003,0
2021-06-23 08:00:00,33959.97,34500.0,33605.0,33881.95,153196.433,79046.266,2689685182.88735,BTCUSDT,-2607986.0790000022,-3073598.2587600024,0
2021-06-23 12:00:00,33881.94,34867.77,33345.0,33488.23,210090.628,104968.714,3573380651.44378,BTCUSDT,-2818076.7070000023,-3063643.801960002,0
2021-06-23 16:00:00,33488.24,33932.99,32855.0,32872.72,143274.101,69804.93,2333825368.92619,BTCUSDT,-2961350.808000002,-3065197.649480002,0
2021-06-23 20:00:00,32872.71,33770.3,32726.51,33649.0,113937.082,58474.815,1945872571.92218,BTCUSDT,-2847413.726000002,-3058536.6305200025,0
2021-06-24 00:00:00,33650.0,33851.4,32330.0,32579.91,132884.542,65185.566,2143964618.80765,BTCUSDT,-2980298.268000002,-3054387.899800002,0
2021-06-24 04:00:00,32579.91,33248.29,32300.0,32833.59,112191.645,56717.121,1861610412.58975,BTCUSDT,-2868106.623000002,-3048998.352160002,0
2021-06-24 08:00:00,32834.87,33900.0,32804.29,33816.04,126171.014,66503.513,2216294110.19367,BTCUSDT,-2741935.609000002,-3041349.472960002,0
2021-06-24 12:00:00,33816.03,34588.0,33721.99,33851.0,174344.311,87151.845,2969830754.98425,BTCUSDT,-2567591.2980000023,-3018023.5344400024,0
2021-06-24 16:00:00,33851.0,35406.74,33751.0,34839.0,157792.616,83338.234,2886614824.30634,BTCUSDT,-2409798.6820000024,-2997070.5496800025,0
2021-06-24 20:00:00,34839.0,34980.0,34505.0,34644.64,71515.037,35541.515,1234271935.03826,BTCUSDT,-2481313.7190000024,-2984300.5852800016,0
2021-06-25 00:00:00,34644.65,35500.0,34231.06,35033.16,139503.987,70634.096,2465685419.00244,BTCUSDT,-2341809.732000002,-2970401.5970000024,0
2021-06-25 04:00:00,35033.15,35085.88,33933.0,34262.69,125428.987,60535.75,2083827410.50031,BTCUSDT,-2467238.7190000024,-2957233.140960002,0
2021-06-25 08:00:00,34262.69,34479.1,33248.62,33300.0,159609.381,78024.835,2640604822.38171,BTCUSDT,-2626848.1000000024,-2936937.0079600024,0
2021-06-25 12:00:00,33300.0,33578.46,32330.56,32618.31,270997.111,134079.435,4420868844.07296,BTCUSDT,-2897845.2110000025,-2912352.465320002,0
2021-06-25 16:00:00,32618.33,32924.99,31471.0,32192.38,256751.109,128149.113,4109636779.20202,BTCUSDT,-3154596.3200000026,-2906921.022920002,-1
2021-06-25 20:00:00,32195.99,32350.0,31250.0,31568.07,140760.8,69725.974,2215890211.66359,BTCUSDT,-3295357.1200000024,-2900694.099800002,0
2021-06-26 00:00:00,31569.18,32250.5,31273.64,31955.09,127032.444,65283.261,2077674449.38094,BTCUSDT,-3168324.6760000023,-2881728.594560002,0
2021-06-26 04:00:00,31955.38,32720.52,30620.0,30700.0,180833.126,88823.905,2814034259.00906,BTCUSDT,-3349157.8020000025,-2876964.883160002,0
2021-06-26 08:00:00,30700.0,31877.56,30120.0,31758.44,280956.629,146090.817,4507522371.93542,BTCUSDT,-3068201.1730000023,-2857298.4165200023,0
2021-06-26 12:00:00,31758.44,31984.87,30481.06,31511.57,244561.145,124859.753,3898402518.2017,BTCUSDT,-3312762.3180000023,-2837391.7994800024,0
2021-06-26 16:00:00,31512.07,31899.0,30760.67,31561.63,150233.976,76460.878,2397106092.57519,BTCUSDT,-3162528.3420000025,-2835368.9949200023,0
2021-06-26 20:00:00,31561.63,32289.92,30888.04,32255.56,107767.429,56215.682,1771430854.33559,BTCUSDT,-3054760.9130000025,-2841081.997440002,0
2021-06-27 00:00:00,32250.15,33187.49,31960.0,33119.04,160277.864,82168.922,2684616745.39125,BTCUSDT,-2894483.0490000024,-2845061.6485600024,0
2021-06-27 04:00:00,33119.04,33450.0,32771.51,33252.0,125982.077,63067.782,2087599987.48787,BTCUSDT,-2768500.9720000024,-2852043.0244800025,1
2021-06-27 08:00:00,33252.0,33419.0,32333.0,33214.0,181400.319,90663.502,2981112628.98702,BTCUSDT,-2949901.2910000025,-2871847.4902800024,-1
2021-06-27 12:00:00,33213.99,33562.0,32694.55,33171.2,157431.413,78574.783,2604336238.77874,BTCUSDT,-3107332.7040000027,-2891821.3552800026,0
2021-06-27 16:00:00,33171.26,33400.0,32550.0,32793.43,103219.631,50694.841,1667858029.87196,BTCUSDT,-3210552.3350000028,-2907520.3804000025,0
2021-06-27 20:00:00,32793.43,34762.0,32377.3,34687.71,168836.149,89450.038,3019771964.67745,BTCUSDT,-3041716.1860000025,-2910734.995520002,0
2021-06-28 00:00:00,34687.71,34998.0,34233.27,34390.66,105445.21,52695.381,1820810687.43622,BTCUSDT,-3147161.3960000025,-2922724.902320002,0
2021-06-28 04:00:00,34390.66,35279.38,34265.59,35007.58,109085.489,57551.151,1996940788.4162,BTCUSDT,-3038075.9070000025,-2925036.0078800027,0
2021-06-28 08:00:00,35006.22,35136.14,33920.0,34099.32,149844.361,72819.366,2507713279.10365,BTCUSDT,-3187920.2680000025,-2937828.553680002,0
2021-06-28 12:00:00,34098.1,34949.0,33855.0,34946.66,145527.58,75852.391,2608579014.35627,BTCUSDT,-3042392.6880000024,-2949846.8368400023,0
2021-06-28 16:00:00,34947.41,35000.0,33932.68,34425.01,124241.965,60404.041,2080503830.61625,BTCUSDT,-3166634.6530000023,-2973808.571040002,0
2021-06-28 20:00:00,34425.0,34820.0,34102.0,34487.22,72013.94,35746.944,1231493228.20856,BTCUSDT,-3094620.7130000023,-3001201.452280002,0
2021-06-29 00:00:00,34486.58,35178.0,34206.0,34564.83,109533.22,55380.762,1919395503.98702,BTCUSDT,-2985087.493000002,-3021352.403240003,1
2021-06-29 04:00:00,34564.84,35450.0,34523.5,34841.15,140492.205,72408.512,2531153323.34677,BTCUSDT,-2844595.288000002,-3041463.825480002,0
2021-06-29 08:00:00,34841.15,35760.0,34711.72,35544.42,162248.762,83077.413,2930985953.8659,BTCUSDT,-2682346.526000002,-3050068.1377600026,0
2021-06-29 12:00:00,35544.42,36422.5,35320.0,36244.89,198904.511,102861.431,3704977037.01788,BTCUSDT,-2483442.015000002,-3044331.894360002,0
2021-06-29 16:00:00,36244.88,36623.0,36040.0,36375.62,106730.854,53515.913,1943208552.5367,BTCUSDT,-2376711.161000002,-3023486.5323600024,0
2021-06-29 20:00:00,36375.89,36478.76,35733.3,35911.26,88230.777,41769.406,1507530039.26783,BTCUSDT,-2464941.938000002,-2995900.3570800023,0
2021-06-30 00:00:00,35910.64,36089.96,34936.42,35113.99,109730.664,50679.88,1805772618.22732,BTCUSDT,-2574672.602000002,-2967072.976360002,0
2021-06-30 04:00:00,35114.0,35285.0,34661.23,35227.67,132278.45,67729.734,2368902414.10754,BTCUSDT,-2442394.1520000016,-2938035.7554000025,0
2021-06-30 08:00:00,35227.68,35328.0,34401.0,34844.89,140443.0,69537.299,2417385560.19073,BTCUSDT,-2582837.1520000016,-2907382.9294000026,0
2021-06-30 12:00:00,34844.9,35002.3,34060.0,34191.68,135303.437,64495.022,2226863470.31658,BTCUSDT,-2718140.589000001,-2893380.506040002,0
2021-06-30 16:00:00,34191.69,34892.87,34042.74,34747.31,102171.245,54263.551,1872606750.52513,BTCUSDT,-2615969.344000001,-2865508.787080002,0
2021-06-30 20:00:00,34744.91,35191.0,34360.0,35031.39,99816.187,50097.193,1746835775.91288,BTCUSDT,-2516153.157000001,-2839653.7796800025,0
2021-07-01 00:00:00,35031.39,35044.98,34120.0,34120.06,97951.238,45651.073,1578468389.39707,BTCUSDT,-2614104.3950000014,-2822027.518960003,0
2021-07-01 04:00:00,34120.06,34449.0,33264.8,33337.58,152280.714,73572.454,2486438979.68691,BTCUSDT,-2766385.1090000016,-2816903.601360002,0
2021-07-01 08:00:00,33338.99,33746.06,32968.0,33696.91,157211.866,80288.681,2679779772.54281,BTCUSDT,-2609173.2430000016,-2810530.492200002,0
2021-07-01 12:00:00,33696.91,33844.0,33050.0,33417.74,149194.479,74736.88,2501902260.97378,BTCUSDT,-2758367.722000001,-2802869.1494400017,0
2021-07-01 16:00:00,33417.74,33639.21,32672.04,33072.19,119804.51,58684.032,1950375878.36451,BTCUSDT,-2878172.232000001,-2793702.730560002,-1
2021-07-01 20:00:00,33072.19,33639.5,33070.35,33489.96,82523.686,42173.598,1409445046.96751,BTCUSDT,-2795648.546000001,-2777106.5790000022,0
2021-07-02 00:00:00,33489.96,33960.0,32750.0,32896.63,111014.329,55719.372,1859708431.00884,BTCUSDT,-2906662.875000001,-2771704.446560002,0
2021-07-02 04:00:00,32896.62,33498.18,32684.0,33340.17,113926.589,60247.665,1989882476.04616,BTCUSDT,-2792736.286000001,-2757527.442160001,0
2021-07-02 08:00:00,33340.18,33600.0,32751.0,33007.96,139426.24,69263.689,2292883041.26463,BTCUSDT,-2932162.5260000005,-2753290.9069200014,0
2021-07-02 12:00:00,33008.71,33700.0,32850.0,33684.88,142738.639,75193.448,2507311535.08573,BTCUSDT,-2789423.8870000006,-2737351.0516800014,0
2021-07-02 16:00:00,33686.5,33788.0,33100.0,33300.34,83584.537,41419.245,1384603999.54993,BTCUSDT,-2873008.4240000006,-2730575.6811200017,0
2021-07-02 20:00:00,33300.34,33880.0,33012.0,33760.94,74232.868,38834.396,1300314416.06456,BTCUSDT,-2798775.556000001,-2715861.3172400016,0
2021-07-03 00:00:00,33760.94,33892.72,33296.98,33500.95,65438.064,32253.298,1082632403.81387,BTCUSDT,-2864213.6200000006,-2706645.033520001,0
2021-07-03 04:00:00,33500.21,34650.0,33425.84,34477.46,112981.759,62132.699,2111122500.46903,BTCUSDT,-2751231.8610000005,-2697290.808240001,0
2021-07-03 08:00:00,34476.47,34775.0,34372.09,34596.42,104888.501,52968.75,1829713535.60507,BTCUSDT,-2646343.3600000003,-2689360.731120001,1
2021-07-03 12:00:00,34596.43,34800.0,34459.66,34592.56,77290.813,38853.249,1344995153.84219,BTCUSDT,-2723634.1730000004,-2691012.237000001,-1
2021-07-03 16:00:00,34592.56,34948.16,34469.26,34717.99,66948.622,34037.496,1179891241.81496,BTCUSDT,-2656685.5510000004,-2697941.978440001,1
2021-07-03 20:00:00,34718.0,34899.7,34251.0,34652.94,83066.499,40574.405,1402625608.77533,BTCUSDT,-2739752.0500000003,-2712463.614000001,-1
2021-07-04 00:00:00,34653.32,34777.72,34340.75,34623.82,59271.078,29200.52,1009166752.89961,BTCUSDT,-2799023.1280000005,-2725826.861600001,0
2021-07-04 04:00:00,34623.83,35731.3,34602.6,35565.98,113924.732,61426.015,2160814268.59352,BTCUSDT,-2685098.3960000006,-2730243.893360001,1
2021-07-04 08:00:00,35565.99,35660.0,35350.17,35492.0,67595.654,32878.036,1166933909.28559,BTCUSDT,-2752694.0500000007,-2742655.8892800007,-1
2021-07-04 12:00:00,35492.01,35556.51,35215.0,35486.35,65321.99,32106.253,1136271168.83057,BTCUSDT,-2818016.040000001,-2752063.0448000007,0
2021-07-04 16:00:00,35486.35,35683.84,35362.02,35553.72,54728.543,26908.531,955476652.16589,BTCUSDT,-2763287.497000001,-2753868.921120001,0
2021-07-04 20:00:00,35553.73,35955.55,35214.86,35280.16,90159.559,44369.227,1577711558.58231,BTCUSDT,-2853447.056000001,-2763368.029600001,0
2021-07-05 00:00:00,35280.17,35281.55,34199.02,34345.63,144163.854,66837.111,2315550350.18644,BTCUSDT,-2997610.9100000006,-2782626.339720001,0
2021-07-05 04:00:00,34345.63,34409.48,34000.0,34237.24,111200.732,55868.18,1912284703.78167,BTCUSDT,-3108811.6420000005,-2802414.629600001,0
2021-07-05 08:00:00,34237.24,34538.0,33290.0,33363.31,152490.359,71580.632,2434766168.39234,BTCUSDT,-3261302.0010000006,-2822211.3052800014,0
2021-07-05 12:00:00,33363.28,33759.91,33290.0,33575.23,113280.366,58144.909,1952178122.51386,BTCUSDT,-3148021.6350000007,-2843765.2409600005,0
2021-07-05 16:00:00,33575.22,34259.68,33032.0,34098.7,132559.378,68416.7,2310517677.9589,BTCUSDT,-3015462.2570000007,-2854049.0223600008,0
2021-07-05 20:00:00,34098.7,34199.0,33650.57,33672.72,83011.72,39622.52,1345905588.40053,BTCUSDT,-3098473.977000001,-2862861.092160001,0
2021-07-06 00:00:00,33672.72,34145.0,33603.7,33896.83,73284.791,37519.492,1271254045.90071,BTCUSDT,-3025189.1860000007,-2872042.7177600004,0
2021-07-06 04:00:00,33896.82,34948.0,33886.07,34853.46,111744.061,59266.031,2050820622.23644,BTCUSDT,-2913445.1250000005,-2872314.0077600004,0
2021-07-06 08:00:00,34853.46,35120.0,33700.0,34037.0,174581.567,83816.596,2870661433.42788,BTCUSDT,-3088026.6920000003,-2884125.6240000003,0
2021-07-06 12:00:00,34037.01,34501.3,33760.0,34031.17,136433.966,68207.636,2327325350.70294,BTCUSDT,-3224460.6580000003,-2895817.549280001,0
2021-07-06 16:00:00,34034.35,34200.0,33500.0,33999.39,96863.676,47789.753,1619173188.97794,BTCUSDT,-3321324.3340000003,-2917093.56716,0
2021-07-06 20:00:00,33999.39,34357.11,33602.21,34206.01,51320.946,26154.053,888394603.09779,BTCUSDT,-3270003.3880000003,-2932973.365720001,0
2021-07-07 00:00:00,34206.0,34570.46,33925.0,34434.87,67727.182,34797.92,1190536212.23438,BTCUSDT,-3202276.206,-2949113.3917200007,0
2021-07-07 04:00:00,34434.87,34905.0,34362.01,34699.66,86598.144,43694.322,1516529594.94127,BTCUSDT,-3115678.0620000004,-2959171.9694000008,0
2021-07-07 08:00:00,34699.66,34988.88,34447.6,34824.32,88487.131,44803.525,1557011554.37221,BTCUSDT,-3027190.9310000003,-2970210.332200001,0
2021-07-07 12:00:00,34823.82,35089.56,34462.88,34534.9,87052.203,43236.321,1502399744.77206,BTCUSDT,-3114243.1340000005,-2988926.3231600006,0
2021-07-07 16:00:00,34534.89,34770.0,34406.41,34610.55,48577.531,24794.522,857891808.48227,BTCUSDT,-3065665.6030000006,-3002607.58036,0
2021-07-07 20:00:00,34610.56,34610.56,33756.48,33845.64,77776.718,36416.043,1243359792.46765,BTCUSDT,-3143442.3210000005,-3022077.8511600005,0
2021-07-08 00:00:00,33845.63,33910.0,33046.7,33283.2,117424.181,57654.141,1922105587.04961,BTCUSDT,-3260866.5020000003,-3042922.429240001,0
2021-07-08 04:00:00,33282.69,33483.81,32216.0,32476.39,152017.44,70908.964,2339626648.41958,BTCUSDT,-3412883.9420000003,-3067476.8618000005,0
2021-07-08 08:00:00,32473.66,32728.0,32066.0,32667.58,128590.715,65868.376,2138069302.79911,BTCUSDT,-3284293.2270000004,-3091444.655040001,0
2021-07-08 12:00:00,32667.17,32968.0,32326.0,32874.95,117392.758,60527.874,1977529891.15211,BTCUSDT,-3166900.4690000005,-3108012.911800001,0
2021-07-08 16:00:00,32874.95,33195.0,32620.0,32984.99,79995.543,40775.887,1339825520.9881,BTCUSDT,-3086904.9260000004,-3118768.46724,1
2021-07-08 20:00:00,32984.99,33058.71,32500.0,32852.04,54897.027,27425.753,898413647.58439,BTCUSDT,-3141801.9530000007,-3133909.0454800003,-1
2021-07-09 00:00:00,32855.0,33077.77,32250.0,32923.14,99747.005,50823.335,1662030139.41362,BTCUSDT,-3042054.948000001,-3141453.361160001,1
2021-07-09 04:00:00,32923.15,33300.0,32720.0,32878.87,71773.243,36811.201,1213925785.27511,BTCUSDT,-3113828.1910000006,-3146102.052400001,0
2021-07-09 08:00:00,32878.58,33044.04,32588.0,32751.07,72623.82,37024.343,1215140450.69734,BTCUSDT,-3186452.0110000004,-3149207.66716,-1
