Exit_Time,Cumulative,Daily_Return,Cumulative_Max,Drawdown
2023-07-27,121910.88792000001,-0.0003058893274728858,137555.00393500002,-0.1137298939876622
2023-07-28,121741.71162,-0.0013877046003555327,137555.00393500002,-0.11495977509093303
2023-07-29,121741.71162,0.0,137555.00393500002,-0.11495977509093303
2023-07-30,121741.71162,0.0,137555.00393500002,-0.11495977509093303
2023-07-31,121741.71162,0.0,137555.00393500002,-0.11495977509093303
2023-08-01,121248.82832,-0.004048598409216342,137555.00393500002,-0.11854294753759231
2023-08-02,121248.82832,0.0,137555.00393500002,-0.11854294753759231
2023-08-03,121844.05187,0.004909107644562871,137555.00393500002,-0.11421577998299537
2023-08-04,121844.05187,0.0,137555.00393500002,-0.11421577998299537
2023-08-05,121844.05187,0.0,137555.00393500002,-0.11421577998299537
2023-08-06,121844.05187,0.0,137555.00393500002,-0.11421577998299537
2023-08-07,121733.61342000001,-0.0009063918041548602,137555.00393500002,-0.11501864754026847
2023-08-08,121654.87107,-0.0006468414744934536,137555.00393500002,-0.1155910901831928
2023-08-09,121672.38257,0.00014394409238183137,137555.00393500002,-0.11546378474537466
2023-08-10,121615.19602,-0.00047000435753852265,137555.00393500002,-0.11587952062094509
2023-08-11,121615.19602,0.0,137555.00393500002,-0.11587952062094509
2023-08-12,121615.19602,0.0,137555.00393500002,-0.11587952062094509
2023-08-13,121615.19602,0.0,137555.00393500002,-0.11587952062094509
2023-08-14,121615.19602,0.0,137555.00393500002,-0.11587952062094509
2023-08-15,121615.19602,0.0,137555.00393500002,-0.11587952062094509
2023-08-16,121525.73842000001,-0.0007355791293160996,137555.00393500002,-0.11652986119337716
2023-08-17,121525.73842000001,0.0,137555.00393500002,-0.11652986119337716
2023-08-18,121525.73842000001,0.0,137555.00393500002,-0.11652986119337716
2023-08-19,121525.73842000001,0.0,137555.00393500002,-0.11652986119337716
2023-08-20,121525.73842000001,0.0,137555.00393500002,-0.11652986119337716
2023-08-21,121525.73842000001,0.0,137555.00393500002,-0.11652986119337716
2023-08-22,121525.73842000001,0.0,137555.00393500002,-0.11652986119337716
2023-08-23,121525.73842000001,0.0,137555.00393500002,-0.11652986119337716
2023-08-24,121525.73842000001,0.0,137555.00393500002,-0.11652986119337716
2023-08-25,121365.74477,-0.0013165412700234524,137555.00393500002,-0.11769298609194945
2023-08-26,121244.28607,-0.0010007659099375843,137555.00393500002,-0.11857596887356747
2023-08-27,121244.28607,0.0,137555.00393500002,-0.11857596887356747
2023-08-28,121122.48507000001,-0.0010045916714761516,137555.00393500002,-0.11946144011427606
2023-08-29,121122.48507000001,0.0,137555.00393500002,-0.11946144011427606
2023-08-30,120978.40397000001,-0.0011895487441223596,137555.00393500002,-0.12050888365233936
2023-08-31,120978.40397000001,0.0,137555.00393500002,-0.12050888365233936
2023-09-01,119702.62962,-0.010545471820874508,137555.00393500002,-0.1297835324364931
2023-09-02,119702.62962,0.0,137555.00393500002,-0.1297835324364931
2023-09-03,119702.62962,0.0,137555.00393500002,-0.1297835324364931
2023-09-04,119702.62962,0.0,137555.00393500002,-0.1297835324364931
2023-09-05,119702.62962,0.0,137555.00393500002,-0.1297835324364931
2023-09-06,119702.62962,0.0,137555.00393500002,-0.1297835324364931
2023-09-07,119702.62962,0.0,137555.00393500002,-0.1297835324364931
2023-09-08,119615.95417000001,-0.0007240897737598173,137555.00393500002,-0.1304136472816132
2023-09-09,119615.95417000001,0.0,137555.00393500002,-0.1304136472816132
2023-09-10,119615.95417000001,0.0,137555.00393500002,-0.1304136472816132
2023-09-11,119615.95417000001,0.0,137555.00393500002,-0.1304136472816132
2023-09-12,119428.35822000001,-0.001568318802468327,137555.00393500002,-0.1317774359089513
