Open time,Open,High,Low,Close,Volume,Taker buy base asset volume,Taker buy quote asset volume,Symbol
2021-01-13 04:00:00,33843.03,35200.0,32827.5,35019.26,67453.618,35309.765,1194930393.57241,BTCUSDT
2021-01-13 08:00:00,35019.26,35325.39,34212.39,34428.04,66588.972,32519.942,1130650204.53749,BTCUSDT
2021-01-13 12:00:00,34431.81,35188.45,34035.0,34711.76,56667.082,27133.504,938006703.89153,BTCUSDT
2021-01-13 16:00:00,34711.35,36235.59,34421.39,36035.43,49534.865,25981.591,919201113.50067,BTCUSDT
2021-01-13 20:00:00,36035.42,37880.0,35762.22,37421.07,67187.486,34133.275,1259721750.36837,BTCUSDT
2021-01-14 00:00:00,37416.34,38273.36,37051.0,37103.0,48347.482,24382.913,917619512.27318,BTCUSDT
2021-01-14 04:00:00,37107.37,38665.0,36764.33,38240.0,52370.868,26564.131,1005128138.38121,BTCUSDT
2021-01-14 08:00:00,38235.8,38850.0,37949.99,38415.39,46348.715,23223.091,891399360.82425,BTCUSDT
2021-01-14 12:00:00,38415.38,40189.39,37760.0,39580.96,92618.515,47458.413,1860869306.58293,BTCUSDT
2021-01-14 16:00:00,39580.96,40061.83,39241.0,39925.5,50943.562,24772.37,982616822.58039,BTCUSDT
2021-01-14 20:00:00,39923.48,39999.0,38385.0,39163.31,62513.244,29442.828,1148133533.55842,BTCUSDT
2021-01-15 00:00:00,39163.31,39790.0,38500.0,38749.01,39127.887,18901.263,741914036.63421,BTCUSDT
2021-01-15 04:00:00,38747.7,38899.0,37630.0,38510.21,55242.035,26396.534,1010740515.60863,BTCUSDT
2021-01-15 08:00:00,38510.21,38850.0,37970.0,38168.33,40390.525,19929.405,766086656.572,BTCUSDT
2021-01-15 12:00:00,38163.34,38248.98,35350.0,35691.31,103778.81,49367.437,1826753168.0865,BTCUSDT
2021-01-15 16:00:00,35692.45,36470.0,34478.0,35255.64,140928.716,70165.226,2500979057.53551,BTCUSDT
2021-01-15 20:00:00,35255.38,36930.0,34820.0,36755.24,58142.14,30925.537,1112255732.68657,BTCUSDT
2021-01-16 00:00:00,36755.25,37687.0,36030.4,36564.81,52060.211,25271.468,933164752.4237,BTCUSDT
2021-01-16 04:00:00,36566.05,37007.97,35528.72,36599.68,42734.791,21577.914,783861300.28631,BTCUSDT
2021-01-16 08:00:00,36599.7,38000.0,36405.59,37750.0,52517.043,26625.368,996497345.78966,BTCUSDT
2021-01-16 12:00:00,37750.0,37950.7,36707.91,37513.79,58119.136,28272.169,1056020178.27132,BTCUSDT
2021-01-16 16:00:00,37513.79,37793.43,36217.97,36420.5,49531.988,22777.973,841372689.19933,BTCUSDT
2021-01-16 20:00:00,36421.89,36855.75,35366.0,36025.66,46139.308,21984.489,795403313.76496,BTCUSDT
2021-01-17 00:00:00,36025.65,36789.0,35563.97,36221.21,34160.777,17433.123,632048843.35067,BTCUSDT
2021-01-17 04:00:00,36221.21,36431.22,34522.88,34787.55,51564.865,23894.588,846209379.72951,BTCUSDT
2021-01-17 08:00:00,34787.76,35398.0,33863.5,35270.41,73668.71,36780.242,1276388760.81903,BTCUSDT
2021-01-17 12:00:00,35270.82,36000.0,34710.1,35749.53,53860.885,27171.28,959649062.2274,BTCUSDT
2021-01-17 16:00:00,35744.9,36196.0,35561.0,35657.41,35568.074,18048.905,647899589.44528,BTCUSDT
2021-01-17 20:00:00,35657.42,36898.0,35590.87,35869.83,38862.818,19421.08,705126542.36153,BTCUSDT
2021-01-18 00:00:00,35875.72,36260.0,34875.0,35148.25,34971.262,16603.851,592504656.38551,BTCUSDT
2021-01-18 04:00:00,35148.25,36298.0,34808.47,36139.12,37278.176,19610.974,696023483.85036,BTCUSDT
2021-01-18 08:00:00,36139.11,36711.0,35831.8,36499.32,43684.731,21530.038,782241202.39519,BTCUSDT
2021-01-18 12:00:00,36495.53,37547.94,36099.63,36448.42,67399.472,34004.564,1253154110.33266,BTCUSDT
2021-01-18 16:00:00,36448.41,36612.95,35436.27,35988.74,44306.967,22346.23,803009322.94386,BTCUSDT
2021-01-18 20:00:00,35988.75,36835.84,35850.0,36686.86,25746.095,12833.621,466360449.42259,BTCUSDT
2021-01-19 00:00:00,36690.0,37420.0,36432.31,36555.99,40085.49,19682.947,726543335.15579,BTCUSDT
2021-01-19 04:00:00,36556.0,37304.34,36210.0,37225.61,30030.45,15952.33,584605161.51024,BTCUSDT
2021-01-19 08:00:00,37226.0,37661.36,36802.01,37387.97,48302.558,22886.645,853522186.75116,BTCUSDT
2021-01-19 12:00:00,37387.98,37589.06,36680.0,37376.48,41909.756,21238.407,788710225.59072,BTCUSDT
2021-01-19 16:00:00,37376.48,37961.0,36120.28,36346.35,59308.305,28745.888,1067440643.1928,BTCUSDT
2021-01-19 20:00:00,36346.15,36843.99,35850.0,35891.03,38252.86,19240.958,702156652.74673,BTCUSDT
2021-01-20 00:00:00,35891.74,36461.44,34989.41,35097.16,53608.553,25626.11,918916881.85896,BTCUSDT
2021-01-20 04:00:00,35098.12,35855.0,34750.0,35679.08,43560.721,22020.586,779349967.83134,BTCUSDT
2021-01-20 08:00:00,35679.08,35985.0,34020.0,34463.47,71417.169,32973.945,1149918366.58744,BTCUSDT
2021-01-20 12:00:00,34467.41,35175.0,34033.65,34226.78,60905.324,30176.209,1046816741.94803,BTCUSDT
2021-01-20 16:00:00,34226.79,35368.18,33403.0,35227.77,68358.758,33874.841,1169650252.81402,BTCUSDT
2021-01-20 20:00:00,35227.77,35721.0,34522.0,35500.0,31341.894,15530.663,545289044.56841,BTCUSDT
2021-01-21 00:00:00,35499.23,35636.17,34256.21,34608.01,38253.679,18834.842,656224466.61251,BTCUSDT
2021-01-21 04:00:00,34607.14,35073.29,34000.0,34681.91,41195.325,19513.092,675096753.65927,BTCUSDT
2021-01-21 08:00:00,34681.91,34728.2,32050.0,32247.3,135334.907,65591.15,2166800512.66402,BTCUSDT
2021-01-21 12:00:00,32247.14,32800.0,31032.66,31422.1,149193.634,73004.278,2327448498.12972,BTCUSDT
2021-01-21 16:00:00,31426.01,32749.0,31058.0,32473.64,94812.406,49214.111,1567660691.73917,BTCUSDT
2021-01-21 20:00:00,32473.65,32567.47,30069.9,30879.97,91772.326,43492.208,1357720303.09668,BTCUSDT
2021-01-22 00:00:00,30875.77,31050.91,28880.0,30944.04,132206.116,65067.898,1952247755.60773,BTCUSDT
2021-01-22 04:00:00,30944.04,32090.37,30650.27,30875.13,74686.077,36524.927,1145362090.1533,BTCUSDT
2021-01-22 08:00:00,30875.13,32050.0,30515.55,31743.83,74997.994,37862.864,1188062356.30162,BTCUSDT
2021-01-22 12:00:00,31743.24,32736.0,31341.84,32454.51,64926.281,33627.146,1080330275.17332,BTCUSDT
2021-01-22 16:00:00,32454.95,33674.33,31959.51,33608.99,62425.42,32143.636,1054538513.16816,BTCUSDT
2021-01-22 20:00:00,33608.36,33831.52,32620.0,32986.34,44326.65,20557.2,685108891.46671,BTCUSDT
2021-01-23 00:00:00,32990.08,33006.69,32059.33,32385.01,45220.338,22298.791,725741868.27574,BTCUSDT
2021-01-23 04:00:00,32385.0,33495.0,32279.03,32950.0,39354.484,20499.382,674621182.17466,BTCUSDT
2021-01-23 08:00:00,32948.71,33128.24,31533.0,31663.37,57041.025,26720.446,865319992.95893,BTCUSDT
2021-01-23 12:00:00,31665.1,32301.0,31405.0,31883.58,50046.143,25199.858,802855809.5516,BTCUSDT
2021-01-23 16:00:00,31883.57,32565.0,31766.76,32356.2,36386.074,18220.783,586300281.63409,BTCUSDT
2021-01-23 20:00:00,32356.2,32550.0,31830.0,32086.48,28728.347,13804.911,443953549.86424,BTCUSDT
2021-01-24 00:00:00,32086.48,32499.02,31612.77,32494.03,28759.889,14761.516,473352288.26696,BTCUSDT
2021-01-24 04:00:00,32494.02,33125.75,32366.0,32834.85,34290.744,17404.826,569552158.52792,BTCUSDT
2021-01-24 08:00:00,32828.48,33070.0,32502.21,32866.87,26784.916,13815.445,452640707.41997,BTCUSDT
2021-01-24 12:00:00,32866.53,32980.0,31870.0,31967.5,40993.207,19731.673,637409273.12934,BTCUSDT
2021-01-24 16:00:00,31968.53,32174.66,30914.2,31293.67,46595.38,22705.17,718306952.63364,BTCUSDT
2021-01-24 20:00:00,31293.66,32389.81,31234.07,32275.63,34682.908,18024.376,574829555.57238,BTCUSDT
2021-01-25 00:00:00,32274.88,33730.0,32185.0,33600.0,48211.151,25582.386,840058746.99209,BTCUSDT
2021-01-25 04:00:00,33600.0,33863.09,33065.0,33377.96,36652.386,18410.251,615294628.50753,BTCUSDT
2021-01-25 08:00:00,33377.97,33606.48,32800.0,33217.34,37468.801,17757.674,589962193.04743,BTCUSDT
2021-01-25 12:00:00,33217.37,34880.0,33066.0,34507.81,65599.355,33686.739,1155469227.04187,BTCUSDT
2021-01-25 16:00:00,34509.01,34658.19,33382.97,33441.32,60887.851,28995.131,984262769.59082,BTCUSDT
2021-01-25 20:00:00,33449.84,33500.57,31921.47,32253.68,67867.98,33166.214,1084723684.42779,BTCUSDT
2021-01-26 00:00:00,32253.68,32853.53,31460.0,31520.68,50442.104,23762.917,766073542.02086,BTCUSDT
2021-01-26 04:00:00,31520.68,32323.0,31112.58,31640.7,55497.517,27909.602,885164647.04495,BTCUSDT
2021-01-26 08:00:00,31640.71,32500.77,31370.02,31807.99,59551.523,30335.944,968934190.59637,BTCUSDT
2021-01-26 12:00:00,31810.46,31992.17,30810.0,31764.99,78526.558,38441.687,1210806807.04891,BTCUSDT
2021-01-26 16:00:00,31768.19,32426.18,31318.69,32219.68,63826.677,32465.506,1038543823.65892,BTCUSDT
2021-01-26 20:00:00,32220.46,32950.0,31861.18,32474.14,39017.328,19447.688,629069855.93904,BTCUSDT
2021-01-27 00:00:00,32474.81,32562.2,31580.0,31817.08,39401.2,18300.618,587452391.94065,BTCUSDT
2021-01-27 04:00:00,31817.42,32034.68,31354.0,31751.41,34210.775,17588.767,557083095.74759,BTCUSDT
2021-01-27 08:00:00,31751.4,31768.16,30577.32,30647.15,66398.327,31724.075,989812163.56484,BTCUSDT
2021-01-27 12:00:00,30647.15,31067.72,29240.0,30318.63,126995.765,63929.759,1928960859.83894,BTCUSDT
2021-01-27 16:00:00,30318.63,30945.93,29507.61,30736.5,97436.308,48010.779,1460140836.64331,BTCUSDT
2021-01-27 20:00:00,30738.48,31674.65,30082.59,30381.04,66580.464,33840.746,1046328441.86922,BTCUSDT
2021-01-28 00:00:00,30382.96,31542.22,29843.33,31424.01,52298.568,27297.928,839681462.77641,BTCUSDT
2021-01-28 04:00:00,31424.24,31908.04,31076.24,31201.32,42877.271,21049.354,662175992.00276,BTCUSDT
2021-01-28 08:00:00,31201.32,31639.8,30835.74,31477.14,47252.01,22745.097,711356447.15603,BTCUSDT
2021-01-28 12:00:00,31475.25,32260.4,31180.46,31937.9,66153.613,34360.248,1091843714.239,BTCUSDT
2021-01-28 16:00:00,31937.9,32765.0,31660.0,32564.08,46804.871,23703.392,765907700.28325,BTCUSDT
2021-01-28 20:00:00,32564.09,33778.95,32410.0,33399.75,56142.04,29355.46,973295264.1128,BTCUSDT
2021-01-29 00:00:00,33399.99,34380.0,33361.48,33756.0,60011.832,30821.356,1046790328.28218,BTCUSDT
2021-01-29 04:00:00,33753.86,33950.0,31960.0,32306.15,74669.5,34217.301,1122116652.155,BTCUSDT
2021-01-29 08:00:00,32307.25,38356.98,32040.54,37066.11,265159.186,138435.167,4971292822.90504,BTCUSDT
2021-01-29 12:00:00,37069.44,38641.1,36515.0,37176.39,111421.537,55043.972,2061437939.56368,BTCUSDT
2021-01-29 16:00:00,37176.39,37600.52,33521.0,34356.19,132123.712,62853.04,2229965274.74655,BTCUSDT
2021-01-29 20:00:00,34360.0,35391.0,33706.17,34269.35,70194.018,34068.468,1175778306.75049,BTCUSDT
2021-01-30 00:00:00,34267.04,34988.88,32849.06,33299.99,59656.751,27957.719,951798350.65178,BTCUSDT
2021-01-30 04:00:00,33300.0,34254.88,33154.93,34073.81,54139.902,28544.687,959224591.30359,BTCUSDT
2021-01-30 08:00:00,34076.55,34480.0,33540.0,33707.77,50995.934,25396.075,866463814.02136,BTCUSDT
2021-01-30 12:00:00,33707.77,34572.0,33505.0,34240.0,39474.42,20231.33,689358105.57291,BTCUSDT
2021-01-30 16:00:00,34242.34,34458.48,33550.32,34337.98,36313.265,17658.04,602004423.66988,BTCUSDT
2021-01-30 20:00:00,34337.98,34829.25,34000.0,34289.85,27281.6,13839.532,476506295.86493,BTCUSDT
2021-01-31 00:00:00,34284.76,34393.22,33700.0,33962.92,27747.502,13183.086,448735576.65188,BTCUSDT
2021-01-31 04:00:00,33966.0,34160.26,33452.24,33632.41,26657.019,13524.73,457274913.97566,BTCUSDT
2021-01-31 08:00:00,33631.01,33880.0,33239.24,33603.93,33232.475,15974.304,536865218.82157,BTCUSDT
2021-01-31 12:00:00,33603.93,34268.0,32550.0,32875.93,54713.97,26580.138,889490637.60004,BTCUSDT
2021-01-31 16:00:00,32878.84,33112.88,32193.04,32817.33,45281.369,22172.964,725520934.53059,BTCUSDT
2021-01-31 20:00:00,32817.24,33280.73,32511.25,33126.21,23661.556,11883.496,391108170.0021,BTCUSDT
2021-02-01 00:00:00,33125.11,33889.93,32322.47,33600.37,47271.797,24684.237,819065442.59531,BTCUSDT
2021-02-01 04:00:00,33600.37,34484.1,33308.01,33827.0,48190.596,24720.26,834541152.82699,BTCUSDT
2021-02-01 08:00:00,33828.41,34720.0,33644.05,34219.91,49690.237,25361.305,869931080.00133,BTCUSDT
2021-02-01 12:00:00,34219.94,34493.94,33173.14,33178.13,45809.741,21503.707,726766694.33456,BTCUSDT
2021-02-01 16:00:00,33181.26,34121.89,33161.0,33867.65,28759.426,15937.977,537446962.92413,BTCUSDT
2021-02-01 20:00:00,33867.65,34083.21,33458.0,33546.09,20910.528,10453.24,352597572.11996,BTCUSDT
2021-02-02 00:00:00,33546.08,34200.0,33450.0,33592.79,24090.227,12534.529,423453339.58293,BTCUSDT
2021-02-02 04:00:00,33592.79,34455.0,33540.0,34261.84,28930.49,15874.109,540761326.0826,BTCUSDT
2021-02-02 08:00:00,34261.81,35720.0,34150.0,34821.61,64164.273,32422.712,1136425398.13392,BTCUSDT
2021-02-02 12:00:00,34821.6,35269.96,34338.0,34750.83,50521.112,25201.844,878955299.83378,BTCUSDT
2021-02-02 16:00:00,34750.83,35880.0,34600.04,35805.48,41196.201,22004.671,774160645.09538,BTCUSDT
2021-02-02 20:00:00,35805.63,36041.0,35500.0,35504.06,30953.927,15499.198,554136145.95323,BTCUSDT
2021-02-03 00:00:00,35504.07,36550.0,35410.0,36446.25,35359.468,19105.19,689117997.128,BTCUSDT
2021-02-03 04:00:00,36446.26,36915.06,36263.03,36358.28,35690.223,18151.328,664992223.56805,BTCUSDT
2021-02-03 08:00:00,36355.83,36355.83,35598.79,36024.06,44491.638,21850.628,786357030.23406,BTCUSDT
2021-02-03 12:00:00,36024.06,36976.34,35870.73,36891.1,42210.568,21595.366,788826502.05574,BTCUSDT
2021-02-03 16:00:00,36891.1,37273.12,36672.19,36820.87,49335.067,23473.261,868911870.72962,BTCUSDT
2021-02-03 20:00:00,36821.01,37700.0,36671.6,37652.51,33221.114,16846.266,628030563.57434,BTCUSDT
2021-02-04 00:00:00,37651.92,38388.73,37400.0,37565.17,51191.037,25394.938,963503167.1429,BTCUSDT
2021-02-04 04:00:00,37565.17,38260.0,37370.0,37884.43,35870.067,18086.098,684844495.00197,BTCUSDT
2021-02-04 08:00:00,37884.42,38833.0,36800.0,37361.16,83436.706,40696.25,1536216773.50236,BTCUSDT
2021-02-04 12:00:00,37356.21,37800.0,36233.0,36604.61,62457.265,28987.108,1074872395.03897,BTCUSDT
2021-02-04 16:00:00,36605.43,37575.83,36450.89,37508.08,40197.822,20933.026,775334530.51586,BTCUSDT
2021-02-04 20:00:00,37508.08,37859.33,36867.54,36976.93,33562.125,15988.947,598527119.81253,BTCUSDT
2021-02-05 00:00:00,36975.19,37449.52,36586.68,37424.55,29188.267,14555.492,539490013.16912,BTCUSDT
2021-02-05 04:00:00,37424.55,37780.0,37052.09,37708.46,28716.117,14799.129,554179141.65131,BTCUSDT
2021-02-05 08:00:00,37708.46,37867.1,37242.67,37745.41,29542.637,14495.199,545135931.08717,BTCUSDT
2021-02-05 12:00:00,37745.4,38411.82,37567.21,38006.64,46969.844,23491.62,894871026.70862,BTCUSDT
2021-02-05 16:00:00,38006.64,38199.77,37250.0,37638.22,39398.133,18242.01,689277972.22519,BTCUSDT
2021-02-05 20:00:00,37638.77,38393.93,37508.68,38362.65,22462.446,11619.781,440404718.30106,BTCUSDT
2021-02-06 00:00:00,38357.17,39800.0,38269.0,39441.31,78401.846,40073.79,1564903946.62821,BTCUSDT
2021-02-06 04:00:00,39440.83,39534.0,38800.23,39410.68,27977.645,13975.554,548476110.65764,BTCUSDT
2021-02-06 08:00:00,39410.69,40540.81,39410.68,40264.34,59465.119,30160.829,1205526054.90399,BTCUSDT
2021-02-06 12:00:00,40262.0,40900.0,39935.58,40886.91,52027.036,26508.218,1071166820.31409,BTCUSDT
2021-02-06 16:00:00,40886.91,40992.4,40030.64,40258.99,46502.943,21988.773,891094909.79351,BTCUSDT
2021-02-06 20:00:00,40258.99,40583.0,39100.0,39249.54,46451.726,22021.113,877544226.67696,BTCUSDT
2021-02-07 00:00:00,39249.53,39666.05,38384.25,38904.05,58015.965,27180.296,1059597592.5487,BTCUSDT
2021-02-07 04:00:00,38902.63,39150.0,37967.03,39056.38,43624.108,22048.522,850607225.62076,BTCUSDT
2021-02-07 08:00:00,39056.38,39757.87,38823.89,39125.98,45536.488,22275.411,876789020.97341,BTCUSDT
2021-02-07 12:00:00,39125.97,39350.0,37600.0,37965.79,66883.622,31475.112,1211304622.83977,BTCUSDT
2021-02-07 16:00:00,37965.79,38500.0,37403.27,38108.75,49343.812,24213.204,921063396.12185,BTCUSDT
2021-02-07 20:00:00,38108.36,39144.19,37743.54,38849.25,33317.93,16529.189,636651326.99844,BTCUSDT
2021-02-08 00:00:00,38849.24,39185.93,38050.0,38120.84,30462.278,14265.779,550741244.94558,BTCUSDT
2021-02-08 04:00:00,38120.84,39450.0,38037.0,39307.82,31828.166,17133.666,666005325.64796,BTCUSDT
2021-02-08 08:00:00,39307.82,39570.0,38920.38,39495.35,28673.198,13691.985,538002840.03427,BTCUSDT
2021-02-08 12:00:00,39495.35,45063.24,39160.56,43785.81,174047.524,90293.252,3875829010.3986,BTCUSDT
2021-02-08 16:00:00,43785.81,44380.0,42649.0,43147.2,74933.22,36330.529,1575763136.48792,BTCUSDT
2021-02-08 20:00:00,43147.99,47146.0,42989.0,46451.32,100222.707,51739.124,2324712644.1321,BTCUSDT
2021-02-09 00:00:00,46451.32,47664.03,45617.57,46695.41,82344.851,40255.04,1875634076.81705,BTCUSDT
2021-02-09 04:00:00,46696.79,48266.36,46300.0,47612.4,63408.07,31844.912,1507597378.13395,BTCUSDT
2021-02-09 08:00:00,47614.65,48164.15,45700.0,46469.5,71665.174,33630.52,1571184777.06711,BTCUSDT
2021-02-09 12:00:00,46474.92,47177.7,45057.65,46835.77,75403.52,36669.131,1692894690.95689,BTCUSDT
