Entry_Time,Entry_Price,Entry_Fee,Exit_Time,Exit_Price,Exit_Fee,PnL
2022-03-04 08:00:00,41639.6,20.8198,2022-03-04 12:00:00,40694.6,20.3473,-965.3473
2022-03-08 00:00:00,38678.5,19.33925,2022-03-08 04:00:00,38530.4,19.2652,-167.36519999999854
2022-03-08 08:00:00,38967.8,19.483900000000002,2022-03-08 12:00:00,38648.9,19.324450000000002,-338.22445000000147
2022-03-08 16:00:00,38741.5,19.37075,2022-03-10 08:00:00,39055.4,19.5277,294.3723000000015
2022-03-10 12:00:00,39155.7,19.577849999999998,2022-03-11 20:00:00,38713.0,19.3565,-462.0564999999971
2022-03-12 00:00:00,39073.5,19.53675,2022-03-12 08:00:00,39054.1,19.52705,-38.92705000000146
2022-03-14 12:00:00,38940.9,19.47045,2022-03-14 16:00:00,38795.0,19.3975,-165.29750000000146
2022-03-14 20:00:00,39653.8,19.826900000000002,2022-03-15 00:00:00,38746.5,19.37325,-926.6732500000029
2022-03-15 12:00:00,39000.8,19.500400000000003,2022-03-16 00:00:00,39137.9,19.56895,117.53104999999854
2022-03-16 08:00:00,40492.8,20.2464,2022-03-21 00:00:00,40811.3,20.40565,298.09435
2022-03-21 04:00:00,41076.4,20.5382,2022-03-21 12:00:00,41198.3,20.59915,101.30085000000145
2022-03-24 12:00:00,43967.0,21.9835,2022-03-24 16:00:00,43891.1,21.94555,-97.84555000000145
2022-03-24 20:00:00,43973.4,21.986700000000003,2022-03-25 00:00:00,43961.8,21.980900000000002,-33.58089999999855
2022-03-25 08:00:00,44554.5,22.277250000000002,2022-03-25 12:00:00,44320.2,22.1601,-256.4601000000029
2022-03-26 00:00:00,44374.0,22.187,2022-03-26 12:00:00,44193.6,22.096799999999998,-202.49680000000146
2022-03-26 16:00:00,44340.9,22.170450000000002,2022-03-30 12:00:00,47153.7,23.57685,2789.2231499999957
2022-04-04 20:00:00,46580.9,23.29045,2022-04-05 12:00:00,45740.5,22.870250000000002,-863.2702500000015
2022-04-10 00:00:00,42761.2,21.380599999999998,2022-04-11 00:00:00,42105.1,21.05255,-677.1525499999985
2022-04-18 16:00:00,40670.4,20.3352,2022-04-20 16:00:00,41177.6,20.5888,486.6111999999971
2022-04-21 00:00:00,41673.9,20.83695,2022-04-21 16:00:00,41209.9,20.604950000000002,-484.60495000000003
2022-04-24 16:00:00,39675.9,19.837950000000003,2022-04-25 00:00:00,39226.2,19.6131,-469.31310000000434
2022-04-25 12:00:00,38967.4,19.483700000000002,2022-04-26 16:00:00,38250.8,19.125400000000003,-735.7253999999986
2022-05-02 04:00:00,38869.6,19.4348,2022-05-03 00:00:00,38522.7,19.26135,-366.16135000000145
2022-05-03 04:00:00,38553.1,19.27655,2022-05-03 12:00:00,38327.3,19.16365,-244.96364999999562
2022-05-04 04:00:00,38673.1,19.33655,2022-05-05 12:00:00,36886.4,18.4432,-1805.143199999997
2022-05-15 20:00:00,31324.4,15.6622,2022-05-16 04:00:00,29572.8,14.7864,-1766.3864000000021
2022-05-16 08:00:00,29937.5,14.96875,2022-05-16 12:00:00,29663.1,14.83155,-289.23155000000145
2022-05-19 12:00:00,30386.4,15.193200000000001,2022-05-20 12:00:00,29142.0,14.571,-1258.9710000000014
2022-05-20 16:00:00,29271.7,14.635850000000001,2022-05-23 12:00:00,30358.8,15.1794,1071.9205999999986
2022-05-24 12:00:00,29373.9,14.686950000000001,2022-05-26 08:00:00,28992.8,14.4964,-395.5964000000022
2022-05-26 12:00:00,29374.4,14.6872,2022-05-27 04:00:00,28977.0,14.4885,-411.88850000000144
2022-05-28 20:00:00,29018.8,14.5094,2022-05-29 00:00:00,28969.9,14.484950000000001,-63.384949999997815
2022-05-29 04:00:00,29000.4,14.500200000000001,2022-06-01 16:00:00,30116.5,15.058250000000001,1101.0417499999985
2022-06-02 20:00:00,30437.1,15.21855,2022-06-03 08:00:00,29744.0,14.872,-707.9719999999985
2022-06-05 08:00:00,29700.7,14.85035,2022-06-07 00:00:00,29547.5,14.77375,-167.97375000000073
2022-06-07 04:00:00,29569.0,14.7845,2022-06-07 08:00:00,29504.5,14.75225,-79.25225
2022-06-07 12:00:00,29876.0,14.938,2022-06-09 16:00:00,30003.8,15.0019,112.79809999999927
2022-06-09 20:00:00,30093.3,15.04665,2022-06-10 08:00:00,30005.5,15.00275,-102.80274999999928
2022-06-16 12:00:00,21067.0,10.5335,2022-06-16 16:00:00,20862.2,10.4311,-215.2310999999993
2022-06-20 08:00:00,20791.0,10.3955,2022-06-24 12:00:00,20875.4,10.437700000000001,73.96230000000145
2022-06-24 16:00:00,21241.9,10.62095,2022-06-24 20:00:00,21231.2,10.6156,-21.315600000000728
2022-06-25 00:00:00,21295.0,10.6475,2022-06-25 12:00:00,20958.9,10.479450000000002,-346.57944999999853
2022-06-25 16:00:00,21195.5,10.59775,2022-06-26 12:00:00,21314.2,10.6571,108.04290000000073
2022-07-04 20:00:00,20226.6,10.113299999999999,2022-07-05 08:00:00,19514.3,9.75715,-722.0571499999993
2022-07-06 16:00:00,20319.8,10.1599,2022-07-10 12:00:00,20892.5,10.446250000000001,562.2537500000008
2022-07-10 16:00:00,20913.1,10.45655,2022-07-10 20:00:00,20853.8,10.4269,-69.72689999999928
2022-07-14 16:00:00,20602.9,10.30145,2022-07-19 00:00:00,21897.9,10.948950000000002,1284.05105
2022-07-19 12:00:00,23116.2,11.558100000000001,2022-07-22 16:00:00,22578.9,11.28945,-548.5894499999993
2022-07-23 00:00:00,22796.4,11.398200000000001,2022-07-23 04:00:00,22764.2,11.382100000000001,-43.58210000000073
2022-07-27 16:00:00,22763.8,11.3819,2022-08-01 16:00:00,22944.9,11.47245,169.62755000000217
2022-08-01 20:00:00,23257.6,11.6288,2022-08-02 00:00:00,22845.3,11.422649999999999,-423.72264999999925
2022-08-02 04:00:00,22875.5,11.43775,2022-08-02 08:00:00,22872.0,11.436,-14.936
2022-08-02 12:00:00,22962.9,11.48145,2022-08-02 16:00:00,22935.6,11.467799999999999,-38.76780000000291
2022-08-03 08:00:00,23390.9,11.695450000000001,2022-08-03 12:00:00,23346.0,11.673,-56.57300000000146
2022-08-03 16:00:00,23449.1,11.724549999999999,2022-08-03 20:00:00,22801.5,11.40075,-659.0007499999986
2022-08-04 00:00:00,23083.7,11.54185,2022-08-04 04:00:00,22935.0,11.4675,-160.16750000000073
2022-08-04 12:00:00,22914.3,11.45715,2022-08-04 16:00:00,22439.1,11.21955,-486.41955000000075
2022-08-05 00:00:00,23158.5,11.57925,2022-08-05 12:00:00,22979.1,11.48955,-190.88955000000146
2022-08-07 20:00:00,23167.8,11.5839,2022-08-09 08:00:00,23257.8,11.6289,78.3711
2022-08-10 12:00:00,23983.6,11.9918,2022-08-11 20:00:00,23917.2,11.9586,-78.35859999999782
2022-08-12 00:00:00,23997.7,11.998850000000001,2022-08-12 08:00:00,23663.2,11.8316,-346.3316
2022-08-12 12:00:00,23966.7,11.983350000000002,2022-08-14 12:00:00,24512.1,12.25605,533.1439499999979
2022-08-15 00:00:00,24856.1,12.428049999999999,2022-08-15 04:00:00,24010.8,12.0054,-857.3053999999993
2022-08-15 08:00:00,24037.1,12.01855,2022-08-16 04:00:00,24054.1,12.02705,4.972950000000001
2022-08-22 08:00:00,21238.6,10.619299999999999,2022-08-26 12:00:00,20770.1,10.38505,-478.88505
2022-08-30 04:00:00,20423.3,10.21165,2022-08-30 08:00:00,20395.8,10.1979,-37.697900000000004
2022-08-31 00:00:00,20392.6,10.196299999999999,2022-08-31 04:00:00,20247.5,10.12375,-155.22374999999855
2022-08-31 08:00:00,20308.0,10.154,2022-08-31 12:00:00,20130.5,10.06525,-187.56525
2022-08-31 16:00:00,20217.7,10.10885,2022-08-31 20:00:00,20041.5,10.02075,-186.22075000000072
2022-09-02 00:00:00,20145.1,10.07255,2022-09-02 04:00:00,20100.5,10.05025,-54.65024999999854
2022-09-02 12:00:00,20344.8,10.1724,2022-09-02 16:00:00,19899.3,9.94965,-455.44965
2022-09-09 04:00:00,20623.6,10.3118,2022-09-13 12:00:00,20823.9,10.411950000000001,189.88805000000292
2022-09-19 20:00:00,19528.6,9.764299999999999,2022-09-20 00:00:00,19353.7,9.67685,-184.57684999999782
2022-09-20 12:00:00,19225.6,9.6128,2022-09-20 16:00:00,18985.2,9.492600000000001,-249.89259999999783
2022-09-21 12:00:00,19182.5,9.59125,2022-09-21 16:00:00,18990.3,9.49515,-201.69515000000072
2022-09-26 16:00:00,19191.0,9.5955,2022-09-27 16:00:00,19068.7,9.53435,-131.83434999999926
2022-09-28 08:00:00,18947.6,9.473799999999999,2022-10-01 08:00:00,19304.2,9.6521,346.94790000000216
2022-10-01 12:00:00,19322.8,9.6614,2022-10-01 16:00:00,19257.0,9.6285,-75.42849999999927
2022-10-03 12:00:00,19329.9,9.664950000000001,2022-10-07 12:00:00,19574.1,9.787049999999999,234.4129499999971
2022-10-13 12:00:00,18947.7,9.47385,2022-10-15 20:00:00,19060.4,9.5302,103.16980000000072
2022-10-16 12:00:00,19148.6,9.5743,2022-10-16 20:00:00,19251.9,9.625950000000001,93.67405000000291
2022-10-17 08:00:00,19452.8,9.7264,2022-10-18 12:00:00,19364.1,9.68205,-98.38205000000073
2022-10-21 12:00:00,19158.7,9.57935,2022-10-25 08:00:00,19291.0,9.6455,122.65449999999927
2022-10-25 12:00:00,19740.3,9.87015,2022-10-28 00:00:00,20284.3,10.142149999999999,533.85785
2022-10-28 12:00:00,20473.2,10.236600000000001,2022-10-29 20:00:00,20796.7,10.39835,313.10165
2022-11-04 12:00:00,20829.3,10.41465,2022-11-08 00:00:00,20140.6,10.0703,-698.7703000000007
2022-11-18 08:00:00,16744.0,8.372,2022-11-18 12:00:00,16686.8,8.343399999999999,-65.54340000000073
2022-11-22 12:00:00,16232.8,8.1164,2022-11-22 16:00:00,16160.5,8.08025,-80.38024999999928
2022-11-22 20:00:00,16220.6,8.1103,2022-11-26 12:00:00,16506.4,8.253200000000001,277.5468000000011
2022-11-29 04:00:00,16455.9,8.227950000000002,2022-11-29 12:00:00,16384.8,8.1924,-79.29240000000217
2022-11-29 16:00:00,16418.2,8.209100000000001,2022-12-02 12:00:00,16928.9,8.464450000000001,502.2355500000007
2022-12-04 16:00:00,17077.6,8.5388,2022-12-05 16:00:00,16919.5,8.45975,-166.55974999999853
