timestamp,side,quantity,price,position,reason,profit_or_loss,gross_pnl,fee,turnover
2024-12-29 08:33:59,SELL,0.0001,95011.55,LONG,Exit Long,7.576900000093117e-05,0.0019760000000009314,0.0019002310000000003,9.501155
2024-12-29 08:34:00,SELL,0.0001,95011.55,SHORT,ENTER,0.0,0.0,0.0019002310000000003,9.501155
2024-12-29 08:34:40,BUY,0.0001,94931.84,SHORT,Exit Short,0.006072363200000641,0.00797100000000064,0.0018986368,9.493184
2024-12-29 08:34:41,BUY,0.0001,94931.84,LONG,ENTER,0.0,0.0,0.0018986368,9.493184
2024-12-29 08:35:44,SELL,0.0001,95021.77,LONG,Exit Long,0.0070925646000007565,0.008993000000000757,0.0019004354000000004,9.502177000000001
2024-12-29 08:35:45,SELL,0.0001,95021.77,SHORT,ENTER,0.0,0.0,0.0019004354000000004,9.502177000000001
2024-12-29 08:36:04,BUY,0.0001,94984.01,SHORT,Exit Short,0.0018763198000009314,0.0037760000000009314,0.0018996802,9.498401
2024-12-29 08:36:05,BUY,0.0001,94984.01,LONG,ENTER,0.0,0.0,0.0018996802,9.498401
2024-12-29 08:36:39,SELL,0.0001,95007.52,LONG,Exit Long,0.00045084960000093123,0.0023510000000009313,0.0019001504000000001,9.500752
2024-12-29 08:36:40,SELL,0.0001,95007.52,SHORT,ENTER,0.0,0.0,0.0019001504000000001,9.500752
2024-12-29 08:37:07,BUY,0.0001,94961.4,SHORT,Exit Short,0.0027127720000009892,0.0046120000000009894,0.0018992280000000002,9.49614
2024-12-29 08:38:10,SELL,0.0001,94958.18,SHORT,ENTER,0.0,0.0,0.0018991636000000001,9.495818
2024-12-29 08:43:29,BUY,0.0001,94998.58,SHORT,Exit Short,-0.005939971600000874,-0.004040000000000874,0.0018999716000000003,9.499858000000001
2024-12-29 08:43:30,BUY,0.0001,94998.58,LONG,ENTER,0.0,0.0,0.0018999716000000003,9.499858000000001
2024-12-29 08:50:10,SELL,0.0001,94935.02,LONG,Exit Long,-0.008254700399999768,-0.006355999999999767,0.0018987004000000003,9.493502000000001
2024-12-29 08:50:11,SELL,0.0001,94935.02,SHORT,ENTER,0.0,0.0,0.0018987004000000003,9.493502000000001
2024-12-29 08:53:30,BUY,0.0001,94910.1,SHORT,Exit Short,0.0005937979999998252,0.0024919999999998255,0.0018982020000000003,9.491010000000001
2024-12-29 08:53:31,BUY,0.0001,94910.1,LONG,ENTER,0.0,0.0,0.0018982020000000003,9.491010000000001
2024-12-29 08:57:23,SELL,0.0001,94979.99,LONG,Exit Long,0.005089400199999942,0.006988999999999942,0.0018995998000000006,9.497999000000002
2024-12-29 08:59:00,BUY,0.0001,94973.85,LONG,ENTER,0.0,0.0,0.0018994770000000003,9.497385000000001
2024-12-29 08:59:18,SELL,0.0001,94987.44,LONG,Exit Long,-0.0005407488000003494,0.0013589999999996509,0.0018997488000000002,9.498744
2024-12-29 08:59:19,SELL,0.0001,94987.44,SHORT,ENTER,0.0,0.0,0.0018997488000000002,9.498744
2024-12-29 08:59:38,BUY,0.0001,94958.69,SHORT,Exit Short,0.0009758261999999998,0.002875,0.0018991738000000001,9.495869
2024-12-29 08:59:39,BUY,0.0001,94958.69,LONG,ENTER,0.0,0.0,0.0018991738000000001,9.495869
2024-12-29 09:05:01,SELL,0.0001,95020.13,LONG,Exit Long,0.004243597400000233,0.0061440000000002335,0.0019004026000000005,9.502013000000002
2024-12-29 09:06:04,SELL,0.0001,94937.85,SHORT,ENTER,0.0,0.0,0.0018987570000000003,9.493785
2024-12-29 09:14:34,BUY,0.0001,94816.4,SHORT,Exit Short,0.010248672000001164,0.012145000000001165,0.0018963280000000003,9.48164
2024-12-29 09:14:35,BUY,0.0001,94816.4,LONG,ENTER,0.0,0.0,0.0018963280000000003,9.48164
2024-12-29 09:17:08,SELL,0.0001,94875.92,LONG,Exit Long,0.004054481600000407,0.0059520000000004075,0.0018975184000000003,9.487592000000001
2024-12-29 09:17:26,SELL,0.0001,94840.0,SHORT,ENTER,0.0,0.0,0.0018968000000000001,9.484
2024-12-29 09:18:08,BUY,0.0001,94809.41,SHORT,Exit Short,0.0011628117999996506,0.003058999999999651,0.0018961882000000003,9.480941000000001
2024-12-29 09:18:09,BUY,0.0001,94809.41,LONG,ENTER,0.0,0.0,0.0018961882000000003,9.480941000000001
2024-12-29 09:25:15,SELL,0.0001,94794.59,LONG,Exit Long,-0.0033778918000006986,-0.0014820000000006985,0.0018958918,9.479459
2024-12-29 09:25:16,SELL,0.0001,94794.59,SHORT,ENTER,0.0,0.0,0.0018958918,9.479459
2024-12-29 09:26:03,BUY,0.0001,94805.53,SHORT,Exit Short,-0.002990110600000233,-0.0010940000000002328,0.0018961106,9.480553
2024-12-29 09:26:09,SELL,0.0001,94826.55,SHORT,ENTER,0.0,0.0,0.0018965310000000003,9.482655000000001
2024-12-29 09:31:58,BUY,0.0001,94828.58,SHORT,Exit Short,-0.0020995715999998837,-0.00020299999999988358,0.0018965716,9.482858
2024-12-29 09:32:57,BUY,0.0001,94843.82,LONG,ENTER,0.0,0.0,0.0018968764000000004,9.484382000000002
2024-12-29 09:33:53,SELL,0.0001,94852.0,LONG,Exit Long,-0.0010790400000006985,0.0008179999999993016,0.0018970400000000002,9.4852
2024-12-29 09:35:53,SELL,0.0001,94845.05,SHORT,ENTER,0.0,0.0,0.001896901,9.484505
2024-12-29 09:39:46,BUY,0.0001,94847.04,SHORT,Exit Short,-0.002095940799999069,-0.00019899999999906868,0.0018969408000000002,9.484704
2024-12-29 09:42:04,SELL,0.0001,94814.22,SHORT,ENTER,0.0,0.0,0.0018962844000000002,9.481422
2024-12-29 09:43:53,BUY,0.0001,94793.19,SHORT,Exit Short,0.00020713619999988353,0.0021029999999998836,0.0018958638,9.479319
2024-12-29 09:43:54,BUY,0.0001,94793.19,LONG,ENTER,0.0,0.0,0.0018958638,9.479319
2024-12-29 09:44:10,SELL,0.0001,94804.09,LONG,Exit Long,-0.000806081800000582,0.001089999999999418,0.0018960818,9.480409
2024-12-29 09:44:11,SELL,0.0001,94804.09,SHORT,ENTER,0.0,0.0,0.0018960818,9.480409
2024-12-29 09:44:39,BUY,0.0001,94765.76,SHORT,Exit Short,0.0019376848000001747,0.003833000000000175,0.0018953152000000001,9.476576
2024-12-29 09:44:40,BUY,0.0001,94765.76,LONG,ENTER,0.0,0.0,0.0018953152000000001,9.476576
2024-12-29 09:51:09,SELL,0.0001,94760.2,LONG,Exit Long,-0.0024512039999997673,-0.0005559999999997672,0.0018952040000000002,9.47602
2024-12-29 09:53:33,SELL,0.0001,94752.0,SHORT,ENTER,0.0,0.0,0.0018950400000000002,9.475200000000001
2024-12-29 09:59:17,BUY,0.0001,94684.04,SHORT,Exit Short,0.004902319200000641,0.006796000000000641,0.0018936808,9.468404
2024-12-29 09:59:18,BUY,0.0001,94684.04,LONG,ENTER,0.0,0.0,0.0018936808,9.468404
2024-12-29 10:00:35,SELL,0.0001,94746.62,LONG,Exit Long,0.0043630676000001745,0.006258000000000175,0.0018949324000000001,9.474662
2024-12-29 10:00:36,SELL,0.0001,94746.62,SHORT,ENTER,0.0,0.0,0.0018949324000000001,9.474662
2024-12-29 10:02:07,BUY,0.0001,94703.42,SHORT,Exit Short,0.0024259315999997093,0.0043199999999997095,0.0018940684000000002,9.470342
2024-12-29 10:02:48,BUY,0.0001,94715.99,LONG,ENTER,0.0,0.0,0.0018943198000000003,9.471599000000001
2024-12-29 10:11:32,SELL,0.0001,94849.07,LONG,Exit Long,0.011411018600000175,0.013308000000000176,0.0018969814000000004,9.484907000000002
2024-12-29 10:11:33,SELL,0.0001,94849.07,SHORT,ENTER,0.0,0.0,0.0018969814000000004,9.484907000000002
2024-12-29 10:12:06,BUY,0.0001,94799.57,SHORT,Exit Short,0.0030540086,0.00495,0.0018959914000000002,9.479957
2024-12-29 10:12:07,BUY,0.0001,94799.57,LONG,ENTER,0.0,0.0,0.0018959914000000002,9.479957
2024-12-29 10:24:54,SELL,0.0001,94963.96,LONG,Exit Long,0.014539720799999944,0.016438999999999943,0.0018992792000000003,9.496396
2024-12-29 10:24:55,SELL,0.0001,94963.96,SHORT,ENTER,0.0,0.0,0.0018992792000000003,9.496396
2024-12-29 10:25:03,BUY,0.0001,94933.65,SHORT,Exit Short,0.0011323270000012221,0.0030310000000012224,0.0018986730000000002,9.493365
2024-12-29 10:25:04,BUY,0.0001,94933.65,LONG,ENTER,0.0,0.0,0.0018986730000000002,9.493365
2024-12-29 10:27:01,SELL,0.0001,94989.61,LONG,Exit Long,0.0036962078000006404,0.00559600000000064,0.0018997922000000003,9.498961000000001
2024-12-29 10:27:02,SELL,0.0001,94989.61,SHORT,ENTER,0.0,0.0,0.0018997922000000003,9.498961000000001
2024-12-29 10:34:02,BUY,0.0001,95027.64,SHORT,Exit Short,-0.005703552799999884,-0.0038029999999998837,0.0019005528000000003,9.502764
2024-12-29 10:34:03,BUY,0.0001,95027.64,LONG,ENTER,0.0,0.0,0.0019005528000000003,9.502764
2024-12-29 10:35:33,SELL,0.0001,95028.09,LONG,Exit Long,-0.0018555618000002914,4.499999999970896e-05,0.0019005618000000003,9.502809000000001
2024-12-29 10:35:34,SELL,0.0001,95028.09,SHORT,ENTER,0.0,0.0,0.0019005618000000003,9.502809000000001
2024-12-29 10:36:46,BUY,0.0001,94972.01,SHORT,Exit Short,0.0037085598000001743,0.0056080000000001745,0.0018994402000000001,9.497201
2024-12-29 10:38:05,BUY,0.0001,94952.0,LONG,ENTER,0.0,0.0,0.0018990400000000003,9.4952
2024-12-29 10:38:22,SELL,0.0001,94963.32,LONG,Exit Long,-0.0007672663999993016,0.0011320000000006986,0.0018992664000000003,9.496332
2024-12-29 10:40:01,BUY,0.0001,94906.65,LONG,ENTER,0.0,0.0,0.001898133,9.490665
2024-12-29 10:42:27,SELL,0.0001,95029.75,LONG,Exit Long,0.010409405000000583,0.012310000000000583,0.0019005950000000004,9.502975000000001
2024-12-29 10:43:34,BUY,0.0001,94981.52,LONG,ENTER,0.0,0.0,0.0018996304000000004,9.498152000000001
2024-12-29 10:59:10,SELL,0.0001,94983.99,LONG,Exit Long,-0.0016526797999998838,0.00024700000000011643,0.0018996798000000003,9.498399000000001
2024-12-29 11:00:09,SELL,0.0001,94999.99,SHORT,ENTER,0.0,0.0,0.0018999998000000001,9.499999
2024-12-29 11:00:17,BUY,0.0001,94976.01,SHORT,Exit Short,0.0004984798000010476,0.0023980000000010477,0.0018995202,9.497601
2024-12-29 11:00:18,BUY,0.0001,94976.01,LONG,ENTER,0.0,0.0,0.0018995202,9.497601
2024-12-29 11:00:36,SELL,0.0001,95000.0,LONG,Exit Long,0.000499000000000524,0.002399000000000524,0.0019,9.5
2024-12-29 11:00:37,SELL,0.0001,95000.0,SHORT,ENTER,0.0,0.0,0.0019,9.5
2024-12-29 11:01:51,BUY,0.0001,94956.17,SHORT,Exit Short,0.002483876600000175,0.004383000000000175,0.0018991234000000003,9.495617000000001
2024-12-29 11:01:52,BUY,0.0001,94956.17,LONG,ENTER,0.0,0.0,0.0018991234000000003,9.495617000000001
2024-12-29 11:07:05,SELL,0.0001,94879.87,LONG,Exit Long,-0.009527597400000292,-0.007630000000000291,0.0018975974000000001,9.487987
2024-12-29 11:07:06,SELL,0.0001,94879.87,SHORT,ENTER,0.0,0.0,0.0018975974000000001,9.487987
2024-12-29 11:14:36,BUY,0.0001,94849.8,SHORT,Exit Short,0.0011100039999992432,0.0030069999999992434,0.0018969960000000002,9.48498
2024-12-29 11:14:37,BUY,0.0001,94849.8,LONG,ENTER,0.0,0.0,0.0018969960000000002,9.48498
2024-12-29 11:19:10,SELL,0.0001,94869.4,LONG,Exit Long,6.261199999912665e-05,0.001959999999999127,0.0018973880000000003,9.48694
2024-12-29 11:23:20,SELL,0.0001,94853.62,SHORT,ENTER,0.0,0.0,0.0018970724000000002,9.485362
2024-12-29 11:23:25,BUY,0.0001,94828.99,SHORT,Exit Short,0.0005664201999990104,0.0024629999999990107,0.0018965798000000003,9.482899000000002
2024-12-29 11:23:26,BUY,0.0001,94828.99,LONG,ENTER,0.0,0.0,0.0018965798000000003,9.482899000000002
2024-12-29 11:27:50,SELL,0.0001,94875.05,LONG,Exit Long,0.002708498999999767,0.004605999999999767,0.0018975010000000002,9.487505
2024-12-29 11:27:51,SELL,0.0001,94875.06,SHORT,ENTER,0.0,0.0,0.0018975012,9.487506
2024-12-29 11:29:17,BUY,0.0001,94948.5,SHORT,Exit Short,-0.009242970000000234,-0.007344000000000233,0.00189897,9.49485
2024-12-29 11:29:18,BUY,0.0001,94948.5,LONG,ENTER,0.0,0.0,0.00189897,9.49485
2024-12-29 11:31:00,SELL,0.0001,94976.42,LONG,Exit Long,0.0008924715999998251,0.0027919999999998254,0.0018995284000000003,9.497642
2024-12-29 11:31:01,SELL,0.0001,94976.42,SHORT,ENTER,0.0,0.0,0.0018995284000000003,9.497642
2024-12-29 11:31:15,BUY,0.0001,94970.88,SHORT,Exit Short,-0.0013454176000006408,0.0005539999999993597,0.0018994176000000005,9.497088000000002
2024-12-29 11:31:16,BUY,0.0001,94970.88,LONG,ENTER,0.0,0.0,0.0018994176000000005,9.497088000000002
2024-12-29 11:37:54,SELL,0.0001,94971.38,LONG,Exit Long,-0.0018494276000000005,5e-05,0.0018994276000000004,9.497138000000001
2024-12-29 11:37:55,SELL,0.0001,94971.38,SHORT,ENTER,0.0,0.0,0.0018994276000000004,9.497138000000001
2024-12-29 11:39:22,BUY,0.0001,94936.01,SHORT,Exit Short,0.0016382798000009898,0.00353700000000099,0.0018987202,9.493601
2024-12-29 11:39:23,BUY,0.0001,94936.01,LONG,ENTER,0.0,0.0,0.0018987202,9.493601
2024-12-29 11:39:26,SELL,0.0001,94955.9,LONG,Exit Long,8.988199999994178e-05,0.0019889999999999418,0.001899118,9.49559
2024-12-29 11:39:31,SELL,0.0001,94955.91,SHORT,ENTER,0.0,0.0,0.0018991182000000003,9.495591000000001
2024-12-29 11:44:21,BUY,0.0001,94964.0,SHORT,Exit Short,-0.0027082799999996513,-0.0008089999999996508,0.0018992800000000004,9.496400000000001
2024-12-29 11:44:22,BUY,0.0001,94964.0,LONG,ENTER,0.0,0.0,0.0018992800000000004,9.496400000000001
2024-12-29 11:49:42,SELL,0.0001,95007.68,LONG,Exit Long,0.002467846399999302,0.004367999999999302,0.0019001536,9.500767999999999
2024-12-29 11:49:43,SELL,0.0001,95007.68,SHORT,ENTER,0.0,0.0,0.0019001536,9.500767999999999
2024-12-29 11:52:09,BUY,0.0001,94904.99,SHORT,Exit Short,0.008370900199998777,0.010268999999998777,0.0018980998000000004,9.490499000000002
2024-12-29 11:52:46,SELL,0.0001,94990.98,SHORT,ENTER,0.0,0.0,0.0018998196,9.499098
2024-12-29 12:00:51,BUY,0.0001,94992.0,SHORT,Exit Short,-0.0020018400000004076,-0.00010200000000040746,0.00189984,9.4992
2024-12-29 12:00:52,BUY,0.0001,94992.0,LONG,ENTER,0.0,0.0,0.00189984,9.4992
2024-12-29 12:03:00,SELL,0.0001,94981.86,LONG,Exit Long,-0.002913637199999942,-0.0010139999999999418,0.0018996372,9.498186
2024-12-29 12:03:01,SELL,0.0001,94981.86,SHORT,ENTER,0.0,0.0,0.0018996372,9.498186
2024-12-29 12:15:30,BUY,0.0001,95057.58,SHORT,Exit Short,-0.009473151600000116,-0.007572000000000117,0.0019011516000000002,9.505758
2024-12-29 12:15:31,BUY,0.0001,95057.58,LONG,ENTER,0.0,0.0,0.0019011516000000002,9.505758
2024-12-29 12:24:52,SELL,0.0001,95018.62,LONG,Exit Long,-0.00579637240000064,-0.0038960000000006403,0.0019003724,9.501862
2024-12-29 12:26:01,SELL,0.0001,94990.84,SHORT,ENTER,0.0,0.0,0.0018998168,9.499084
2024-12-29 12:36:10,BUY,0.0001,95004.57,SHORT,Exit Short,-0.003273091400001048,-0.0013730000000010479,0.0019000914000000002,9.500457
2024-12-29 12:36:11,BUY,0.0001,95004.57,LONG,ENTER,0.0,0.0,0.0019000914000000002,9.500457
2024-12-29 12:38:53,SELL,0.0001,94941.84,LONG,Exit Long,-0.008171836800001048,-0.006273000000001048,0.0018988368000000002,9.494184
2024-12-29 12:38:54,SELL,0.0001,94941.84,SHORT,ENTER,0.0,0.0,0.0018988368000000002,9.494184
2024-12-29 12:47:46,BUY,0.0001,94921.68,SHORT,Exit Short,0.00011756640000034962,0.0020160000000003495,0.0018984336,9.492168
2024-12-29 12:47:47,BUY,0.0001,94921.68,LONG,ENTER,0.0,0.0,0.0018984336,9.492168
2024-12-29 12:56:40,SELL,0.0001,94938.41,LONG,Exit Long,-0.00022576819999895262,0.0016730000000010478,0.0018987682000000004,9.493841000000002
2024-12-29 12:56:41,BUY,0.0001,94922.14,LONG,ENTER,0.0,0.0,0.0018984428000000002,9.492214
2024-12-29 12:57:29,SELL,0.0001,94916.33,LONG,Exit Long,-0.0024793265999997673,-0.0005809999999997672,0.0018983266,9.491633
2024-12-29 12:59:21,SELL,0.0001,94923.7,SHORT,ENTER,0.0,0.0,0.001898474,9.49237
2024-12-29 13:05:48,BUY,0.0001,94911.33,SHORT,Exit Short,-0.000661226600000466,0.0012369999999995345,0.0018982266000000005,9.491133000000001
2024-12-29 13:05:49,BUY,0.0001,94908.01,LONG,ENTER,0.0,0.0,0.0018981602,9.490801
2024-12-29 13:07:09,SELL,0.0001,94951.98,LONG,Exit Long,0.002497960400000117,0.004397000000000117,0.0018990396000000001,9.495198
2024-12-29 13:07:10,SELL,0.0001,94951.98,SHORT,ENTER,0.0,0.0,0.0018990396000000001,9.495198
2024-12-29 13:16:33,BUY,0.0001,94950.67,SHORT,Exit Short,-0.0017680134000002332,0.00013099999999976718,0.0018990134000000003,9.495067
2024-12-29 13:16:34,BUY,0.0001,94950.67,LONG,ENTER,0.0,0.0,0.0018990134000000003,9.495067
2024-12-29 13:16:38,SELL,0.0001,94967.99,LONG,Exit Long,-0.00016735979999930178,0.0017320000000006985,0.0018993598000000003,9.496799000000001
2024-12-29 13:16:39,SELL,0.0001,94967.99,SHORT,ENTER,0.0,0.0,0.0018993598000000003,9.496799000000001
2024-12-29 13:18:20,BUY,0.0001,94971.16,SHORT,Exit Short,-0.0022164231999998256,-0.0003169999999998254,0.0018994232000000002,9.497116
2024-12-29 13:18:21,BUY,0.0001,94971.16,LONG,ENTER,0.0,0.0,0.0018994232000000002,9.497116
2024-12-29 13:28:01,SELL,0.0001,95011.56,LONG,Exit Long,0.002139768799999418,0.004039999999999418,0.0019002312000000001,9.501156
2024-12-29 13:28:02,SELL,0.0001,95011.56,SHORT,ENTER,0.0,0.0,0.0019002312000000001,9.501156
2024-12-29 13:31:07,BUY,0.0001,94990.0,SHORT,Exit Short,0.0002561999999997674,0.0021559999999997675,0.0018998,9.499
2024-12-29 13:31:08,BUY,0.0001,94990.0,LONG,ENTER,0.0,0.0,0.0018998,9.499
2024-12-29 13:31:20,SELL,0.0001,94989.99,LONG,Exit Long,-0.0019007997999994763,-9.99999999476131e-07,0.0018997998000000002,9.498999000000001
2024-12-29 13:31:21,SELL,0.0001,94989.99,SHORT,ENTER,0.0,0.0,0.0018997998000000002,9.498999000000001
2024-12-29 13:31:39,BUY,0.0001,94964.0,SHORT,Exit Short,0.0006997200000005237,0.002599000000000524,0.0018992800000000004,9.496400000000001
2024-12-29 13:31:40,BUY,0.0001,94964.0,LONG,ENTER,0.0,0.0,0.0018992800000000004,9.496400000000001
2024-12-29 13:32:32,SELL,0.0001,94959.97,LONG,Exit Long,-0.002302199399999884,-0.0004029999999998836,0.0018991994000000002,9.495997000000001
2024-12-29 13:32:33,SELL,0.0001,94959.97,SHORT,ENTER,0.0,0.0,0.0018991994000000002,9.495997000000001
2024-12-29 13:37:14,BUY,0.0001,94948.2,SHORT,Exit Short,-0.0007219639999995926,0.0011770000000004075,0.0018989640000000002,9.49482
2024-12-29 13:37:15,BUY,0.0001,94948.2,LONG,ENTER,0.0,0.0,0.0018989640000000002,9.49482
2024-12-29 13:37:16,SELL,0.0001,94967.1,LONG,Exit Long,-9.341999999126858e-06,0.0018900000000008732,0.001899342,9.49671
2024-12-29 13:37:17,SELL,0.0001,94967.1,SHORT,ENTER,0.0,0.0,0.001899342,9.49671
2024-12-29 13:40:04,BUY,0.0001,94923.98,SHORT,Exit Short,0.0024135204000009895,0.0043120000000009895,0.0018984796,9.492398
2024-12-29 13:40:05,BUY,0.0001,94923.98,LONG,ENTER,0.0,0.0,0.0018984796,9.492398
2024-12-29 13:45:13,SELL,0.0001,94904.8,LONG,Exit Long,-0.003816095999999302,-0.0019179999999993016,0.0018980960000000004,9.490480000000002
2024-12-29 13:45:54,SELL,0.0001,94907.99,SHORT,ENTER,0.0,0.0,0.0018981598000000002,9.490799
2024-12-29 14:02:34,BUY,0.0001,94925.97,SHORT,Exit Short,-0.003696519399999593,-0.0017979999999995927,0.0018985194000000001,9.492597
2024-12-29 14:02:35,BUY,0.0001,94925.97,LONG,ENTER,0.0,0.0,0.0018985194000000001,9.492597
2024-12-29 14:07:47,SELL,0.0001,94855.81,LONG,Exit Long,-0.008913116200000348,-0.007016000000000349,0.0018971162,9.485581
2024-12-29 14:07:48,SELL,0.0001,94855.8,SHORT,ENTER,0.0,0.0,0.0018971160000000001,9.48558
2024-12-29 14:09:19,BUY,0.0001,94843.69,SHORT,Exit Short,-0.0006858737999999422,0.0012110000000000582,0.0018968738000000004,9.484369000000001
2024-12-29 14:09:20,BUY,0.0001,94843.69,LONG,ENTER,0.0,0.0,0.0018968738000000004,9.484369000000001
2024-12-29 14:09:31,SELL,0.0001,94863.98,LONG,Exit Long,0.0001317203999993599,0.00202899999999936,0.0018972796,9.486398
2024-12-29 14:09:43,SELL,0.0001,94847.5,SHORT,ENTER,0.0,0.0,0.0018969500000000001,9.48475
2024-12-29 14:09:46,BUY,0.0001,94828.01,SHORT,Exit Short,5.243980000052377e-05,0.0019490000000005239,0.0018965602000000001,9.482801
2024-12-29 14:10:21,SELL,0.0001,94818.74,SHORT,ENTER,0.0,0.0,0.0018963748000000004,9.481874000000001
2024-12-29 14:16:38,BUY,0.0001,94816.01,SHORT,Exit Short,-0.0016233201999989522,0.00027300000000104774,0.0018963202,9.481601
2024-12-29 14:20:36,SELL,0.0001,94888.71,SHORT,ENTER,0.0,0.0,0.0018977742000000004,9.488871000000001
2024-12-29 14:21:22,BUY,0.0001,94832.0,SHORT,Exit Short,0.003774360000000641,0.005671000000000641,0.00189664,9.4832
2024-12-29 14:21:23,BUY,0.0001,94832.0,LONG,ENTER,0.0,0.0,0.00189664,9.4832
2024-12-29 14:38:38,SELL,0.0001,94999.59,LONG,Exit Long,0.014859008199999652,0.016758999999999653,0.0018999918000000002,9.499959
2024-12-29 14:38:39,SELL,0.0001,94999.59,SHORT,ENTER,0.0,0.0,0.0018999918000000002,9.499959
2024-12-29 14:44:08,BUY,0.0001,95002.88,SHORT,Exit Short,-0.002229057600000815,-0.0003290000000008149,0.0019000576000000003,9.500288000000001
2024-12-29 14:44:09,BUY,0.0001,95002.88,LONG,ENTER,0.0,0.0,0.0019000576000000003,9.500288000000001
2024-12-29 14:46:27,SELL,0.0001,94978.68,LONG,Exit Long,-0.004319573600001164,-0.0024200000000011643,0.0018995736,9.497868
2024-12-29 14:46:28,SELL,0.0001,94978.68,SHORT,ENTER,0.0,0.0,0.0018995736,9.497868
2024-12-29 14:47:22,BUY,0.0001,94957.12,SHORT,Exit Short,0.0002568575999997676,0.0021559999999997675,0.0018991423999999999,9.495712
2024-12-29 14:47:23,BUY,0.0001,94957.12,LONG,ENTER,0.0,0.0,0.0018991423999999999,9.495712
2024-12-29 14:47:44,SELL,0.0001,94978.0,LONG,Exit Long,0.00018844000000046578,0.002088000000000466,0.00189956,9.4978
2024-12-29 14:47:45,SELL,0.0001,94978.0,SHORT,ENTER,0.0,0.0,0.00189956,9.4978
2024-12-29 15:02:16,BUY,0.0001,94924.01,SHORT,Exit Short,0.003500519800000524,0.005399000000000524,0.0018984802,9.492401
2024-12-29 15:02:17,BUY,0.0001,94924.01,LONG,ENTER,0.0,0.0,0.0018984802,9.492401
2024-12-29 15:13:50,SELL,0.0001,94997.75,LONG,Exit Long,0.005474045000000524,0.007374000000000524,0.001899955,9.499775
2024-12-29 15:13:51,SELL,0.0001,94997.75,SHORT,ENTER,0.0,0.0,0.001899955,9.499775
2024-12-29 15:22:52,BUY,0.0001,95018.42,SHORT,Exit Short,-0.0039673683999998256,-0.0020669999999998255,0.0019003684,9.501842
2024-12-29 15:22:53,BUY,0.0001,95018.43,LONG,ENTER,0.0,0.0,0.0019003686,9.501843
2024-12-29 15:27:25,SELL,0.0001,94999.25,LONG,Exit Long,-0.003817984999999302,-0.0019179999999993016,0.0018999850000000003,9.499925000000001
2024-12-29 15:27:26,SELL,0.0001,94999.25,SHORT,ENTER,0.0,0.0,0.0018999850000000003,9.499925000000001
2024-12-29 15:28:35,BUY,0.0001,94924.0,SHORT,Exit Short,0.00562652,0.0075250000000000004,0.0018984800000000001,9.4924
2024-12-29 15:28:36,BUY,0.0001,94924.0,LONG,ENTER,0.0,0.0,0.0018984800000000001,9.4924
